scorer,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke
labeled-data/1636318271_saved_stream.pkl_left/img099.png,1375.4050445103856,645.3255192878338,1368.9955489614242,692.3284866468842,1366.8590504451038,737.1949554896141,537.8976261127597,425.2661721068248,574.2181008902078,542.7735905044509,629.7670623145401,673.0999999999999,458.8471810089021,177.43234421364969,460.98367952522256,239.39080118694358,446.02818991097934,324.8507418397626,1225.8501483679524,247.93679525222547,1227.986646884273,299.2127596439168,1236.532640949555,331.2602373887239
labeled-data/1636318271_saved_stream.pkl_left/img126.png,1379.6780415430267,645.3255192878338,1375.4050445103856,698.7379821958456,1364.7225519287833,739.3314540059346,531.4881305637982,425.2661721068248,578.4910979228487,555.5925816023738,638.313056379822,677.3729970326409,460.98367952522256,179.56884272997036,460.98367952522256,239.39080118694358,437.48219584569733,339.8062314540059,1495.0489614243322,335.5332344213649,1490.7759643916913,382.53620178041535,1490.7759643916913,420.9931750741839
labeled-data/1636318271_saved_stream.pkl_left/img151.png,1375.4050445103856,645.3255192878338,1366.8590504451038,698.7379821958456,1362.586053412463,739.3314540059346,531.4881305637982,420.9931750741839,561.3991097922849,549.1830860534124,629.7670623145401,670.9635014836795,454.5741839762612,173.1593471810088,458.8471810089021,237.25430267062302,441.75519287833833,335.5332344213649,1439.4999999999998,480.81513353115724,1456.5919881305638,523.5451038575667,1475.820474777448,570.5480712166171
labeled-data/1636318271_saved_stream.pkl_left/img168.png,1379.6780415430267,647.4620178041542,1373.268545994065,696.6014836795251,1371.1320474777447,737.1949554896141,537.8976261127597,425.2661721068248,584.9005934718101,542.7735905044509,642.5860534124629,668.827002967359,456.71068249258167,183.84183976261124,460.98367952522256,235.11780415430258,439.6186943620179,341.94272997032635,1095.5237388724036,403.90118694362013,1095.5237388724036,446.6311572700296,1097.660237388724,495.77062314540046
labeled-data/1636318271_saved_stream.pkl_left/img173.png,1377.5415430267062,647.4620178041542,1373.268545994065,698.7379821958456,1368.9955489614242,737.1949554896141,535.7611275964392,427.40267062314535,576.3545994065282,549.1830860534124,636.1765578635016,673.0999999999999,458.8471810089021,183.84183976261124,460.98367952522256,237.25430267062302,435.3456973293769,335.5332344213649,1029.292284866469,391.08219584569724,1031.4287833827893,442.3581602373887,1031.4287833827893,482.9516320474777
labeled-data/1636318271_saved_stream.pkl_left/img199.png,1377.5415430267062,645.3255192878338,1371.1320474777447,690.1919881305637,1364.7225519287833,735.0584569732937,527.2151335311573,425.2661721068248,563.5356083086053,534.227596439169,634.040059347181,668.827002967359,454.5741839762612,173.1593471810088,458.8471810089021,241.52729970326402,437.48219584569733,339.8062314540059,1018.6097922848664,393.2186943620177,1025.0192878338278,438.0851632047477,1035.7017804154302,485.08813056379813
labeled-data/1636318271_saved_stream.pkl_left/img227.png,1379.6780415430267,645.3255192878338,1371.1320474777447,694.4649851632047,1362.586053412463,737.1949554896141,531.4881305637982,427.40267062314535,569.9451038575668,538.50059347181,638.313056379822,668.827002967359,452.43768545994067,177.43234421364969,456.71068249258167,243.66379821958446,437.48219584569733,335.5332344213649,1300.627596439169,290.6667655786349,1311.3100890207713,333.39673590504447,1315.5830860534124,369.71721068249246
labeled-data/1636318271_saved_stream.pkl_left/img252.png,1377.5415430267062,647.4620178041542,1371.1320474777447,694.4649851632047,1366.8590504451038,735.0584569732937,540.0341246290801,425.2661721068248,574.2181008902078,547.0465875370919,634.040059347181,668.827002967359,460.98367952522256,181.7053412462908,460.98367952522256,241.52729970326402,443.8916913946588,329.12373887240346,1368.9955489614242,615.4145400593471,,,,
labeled-data/1636318271_saved_stream.pkl_left/img258.png,1381.814540059347,645.3255192878338,1371.1320474777447,694.4649851632047,1366.8590504451038,739.3314540059346,535.7611275964392,427.40267062314535,569.9451038575668,542.7735905044509,623.3575667655787,673.0999999999999,450.3011869436202,171.02284866468835,458.8471810089021,239.39080118694358,441.75519287833833,335.5332344213649,1371.1320474777447,611.1415430267061,,,,
labeled-data/1636318271_saved_stream.pkl_left/img270.png,1377.5415430267062,645.3255192878338,1371.1320474777447,694.4649851632047,1366.8590504451038,735.0584569732937,542.1706231454007,427.40267062314535,582.7640949554897,542.7735905044509,638.313056379822,666.6905044510385,,,456.71068249258167,179.56884272997036,458.8471810089021,239.39080118694358,439.6186943620179,337.66973293768535,1368.9955489614242,611.1415430267061,,
