scorer,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke
labeled-data/1636318271_saved_stream.pkl_left/img113.png,1478.4756402248595,223.26414740787004,1480.8741411617739,276.0311680199875,1480.8741411617739,316.80568394753277,1466.4831355402873,515.8812617114303,1466.4831355402873,561.4527795128045,1461.6861336664585,604.6257963772642,1380.137101811368,645.4003123048095,1370.5430980637102,688.5733291692692,1365.7460961898814,734.1448469706434,519.0752654590881,427.13672704559644,581.4362898188631,563.851280449719,627.0078076202374,671.7838226108682,456.7142410993129,177.69262960649576,461.5112429731417,249.64765771392877,442.32323547782624,335.9936914428481
labeled-data/1636318271_saved_stream.pkl_left/img115.png,1485.6711430356029,237.6551530293566,1488.0696439725173,290.42217364147405,1490.4681449094317,324.00118675827594,1466.4831355402873,515.8812617114303,1466.4831355402873,559.0542785758901,1466.4831355402873,599.8287945034353,1375.3400999375392,647.7988132417239,1365.7460961898814,688.5733291692692,1363.347595252967,731.746346033729,523.8722673329169,429.53522798251083,579.0377888819487,556.6557776389757,627.0078076202374,671.7838226108682,456.7142410993129,180.09113054341037,459.1127420362273,252.04615865084315,444.72173641474075,333.5951905059337
labeled-data/1636318271_saved_stream.pkl_left/img123.png,1492.866645846346,295.2191755153028,1490.4681449094317,343.1891942535915,1490.4681449094317,379.1667083073078,1464.084634603373,515.8812617114303,1464.084634603373,559.0542785758901,1466.4831355402873,599.8287945034353,1372.9415990006246,647.7988132417239,1370.5430980637102,695.7688319800125,1363.347595252967,734.1448469706434,523.8722673329169,424.73822610868206,574.2407870081199,549.4602748282323,631.8048094940661,674.1823235477826,456.7142410993129,182.48963148032476,463.9097439100562,249.64765771392877,439.92473454091186,335.9936914428481
labeled-data/1636318271_saved_stream.pkl_left/img126.png,1495.2651467832607,333.5951905059337,1492.866645846346,376.7682073703934,1495.2651467832607,415.1442223610243,1466.4831355402873,520.6782635852592,1466.4831355402873,556.6557776389757,1466.4831355402873,602.2272954403497,1372.9415990006246,645.4003123048095,1372.9415990006246,690.9718301061837,1365.7460961898814,731.746346033729,531.0677701436603,427.13672704559644,591.0302935665209,559.0542785758901,631.8048094940661,669.3853216739537,459.1127420362273,180.09113054341037,461.5112429731417,247.24915677701438,444.72173641474075,333.5951905059337
labeled-data/1636318271_saved_stream.pkl_left/img133.png,1430.505621486571,407.9487195502811,1430.505621486571,448.7232354778264,1428.1071205496567,487.09925046845717,1464.084634603373,518.2797626483448,1461.6861336664585,563.851280449719,1461.6861336664585,599.8287945034353,1372.9415990006246,647.7988132417239,1368.1445971267958,693.3703310430981,1360.9490943160524,734.1448469706434,523.8722673329169,431.9337289194252,579.0377888819487,544.6632729544035,634.2033104309805,666.9868207370394,456.7142410993129,180.09113054341037,461.5112429731417,247.24915677701438,444.72173641474075,331.1966895690193
labeled-data/1636318271_saved_stream.pkl_left/img139.png,1466.4831355402873,470.3097439100561,1464.084634603373,508.685758900687,1459.2876327295442,544.6632729544035,,,1466.4831355402873,566.2497813866333,1466.4831355402873,602.2272954403497,1377.7386008744536,645.4003123048095,1375.3400999375392,688.5733291692692,1360.9490943160524,731.746346033729,511.87976264834475,429.53522798251083,576.6392879450343,542.264772017489,634.2033104309805,669.3853216739537,451.917239225484,177.69262960649576,456.7142410993129,242.45215490318537,442.32323547782624,333.5951905059337
labeled-data/1636318271_saved_stream.pkl_left/img142.png,1454.4906308557154,465.51274203622734,1461.6861336664585,515.8812617114303,1473.6786383510307,561.4527795128045,,,1476.077139287945,575.843785134291,1473.6786383510307,602.2272954403497,1375.3400999375392,643.001811367895,1370.5430980637102,688.5733291692692,1365.7460961898814,734.1448469706434,533.4662710805746,424.73822610868206,586.2332916926921,549.4602748282323,641.3988132417239,666.9868207370394,456.7142410993129,180.09113054341037,461.5112429731417,242.45215490318537,444.72173641474075,335.9936914428481
labeled-data/1636318271_saved_stream.pkl_left/img147.png,1435.3026233603998,472.7082448469705,1456.8891317926298,527.8737663960025,1471.2801374141163,566.2497813866333,,,,,1473.6786383510307,604.6257963772642,1375.3400999375392,643.001811367895,1370.5430980637102,693.3703310430981,1360.9490943160524,734.1448469706434,521.4737663960025,424.73822610868206,576.6392879450343,549.4602748282323,634.2033104309805,671.7838226108682,456.7142410993129,180.09113054341037,463.9097439100562,247.24915677701438,444.72173641474075,335.9936914428481
labeled-data/1636318271_saved_stream.pkl_left/img151.png,1440.0996252342286,472.7082448469705,1459.2876327295442,523.0767645221736,1478.4756402248595,571.0467832604622,,,,,1478.4756402248595,602.2272954403497,1372.9415990006246,650.1973141786384,1368.1445971267958,693.3703310430981,1360.9490943160524,731.746346033729,528.6692692067456,427.13672704559644,583.8347907557777,549.4602748282323,639.0003123048095,666.9868207370394,463.9097439100562,182.48963148032476,459.1127420362273,237.6551530293566,444.72173641474075,335.9936914428481
labeled-data/1636318271_saved_stream.pkl_left/img160.png,1384.9341036851968,458.31723922548395,1416.1146158650845,508.685758900687,1444.8966271080576,547.0617738913179,,,,,,,1375.3400999375392,647.7988132417239,1370.5430980637102,688.5733291692692,1363.347595252967,731.746346033729,519.0752654590881,429.53522798251083,583.8347907557777,544.6632729544035,639.0003123048095,666.9868207370394,461.5112429731417,184.88813241723915,459.1127420362273,247.24915677701438,442.32323547782624,324.00118675827594
labeled-data/1636318271_saved_stream.pkl_left/img170.png,1049.1439725171767,391.15921299187994,1051.5424734540911,441.527732667083,1051.5424734540911,484.7007495315428,,,,,1039.549968769519,515.8812617114303,1377.7386008744536,640.6033104309806,1372.9415990006246,688.5733291692692,1363.347595252967,729.3478450968145,521.4737663960025,429.53522798251083,581.4362898188631,539.8662710805746,631.8048094940661,671.7838226108682,459.1127420362273,180.09113054341037,459.1127420362273,249.64765771392877,442.32323547782624,338.3921923797625
labeled-data/1636318271_saved_stream.pkl_left/img173.png,1022.760462211118,388.76071205496555,1025.1589631480324,439.1292317301686,1027.557464084947,477.5052467207995,,,,,1020.3619612742036,515.8812617114303,1375.3400999375392,647.7988132417239,1370.5430980637102,688.5733291692692,1363.347595252967,734.1448469706434,511.87976264834475,429.53522798251083,562.2482823235478,554.2572767020612,617.4138038725796,669.3853216739537,461.5112429731417,182.48963148032476,463.9097439100562,247.24915677701438,439.92473454091186,335.9936914428481
labeled-data/1636318271_saved_stream.pkl_left/img186.png,1017.9634603372892,393.55771392879456,1022.760462211118,436.7307307932542,1029.9559650218614,479.9037476577139,,,,,1022.760462211118,513.4827607745159,1375.3400999375392,647.7988132417239,1370.5430980637102,686.1748282323548,1360.9490943160524,731.746346033729,514.2782635852591,431.9337289194252,569.4437851342909,556.6557776389757,631.8048094940661,669.3853216739537,459.1127420362273,177.69262960649576,461.5112429731417,247.24915677701438,439.92473454091186,333.5951905059337
labeled-data/1636318271_saved_stream.pkl_left/img188.png,1015.5649594003748,393.55771392879456,1025.1589631480324,441.527732667083,1029.9559650218614,482.3022485946283,,,,,1025.1589631480324,511.0842598376015,1372.9415990006246,645.4003123048095,1368.1445971267958,688.5733291692692,1360.9490943160524,734.1448469706434,507.08276077451586,429.53522798251083,579.0377888819487,556.6557776389757,634.2033104309805,666.9868207370394,456.7142410993129,184.88813241723915,461.5112429731417,240.05365396627099,439.92473454091186,335.9936914428481
labeled-data/1636318271_saved_stream.pkl_left/img199.png,1017.9634603372892,393.55771392879456,1025.1589631480324,439.1292317301686,1029.9559650218614,479.9037476577139,,,,,1022.760462211118,508.685758900687,1380.137101811368,650.1973141786384,1370.5430980637102,700.5658338538414,1365.7460961898814,731.746346033729,509.48126171143025,431.9337289194252,583.8347907557777,556.6557776389757,646.1958151155527,669.3853216739537,456.7142410993129,182.48963148032476,466.3082448469706,249.64765771392877,437.52623360399747,333.5951905059337
labeled-data/1636318271_saved_stream.pkl_left/img211.png,1214.6405371642725,304.8131792629606,1219.4375390381012,352.78319800124905,1226.6330418488444,383.9637101811368,,,,,1224.23454091193,419.9412242348533,1375.3400999375392,647.7988132417239,1368.1445971267958,688.5733291692692,1360.9490943160524,734.1448469706434,509.48126171143025,429.53522798251083,583.8347907557777,559.0542785758901,639.0003123048095,671.7838226108682,459.1127420362273,180.09113054341037,461.5112429731417,242.45215490318537,439.92473454091186,335.9936914428481
labeled-data/1636318271_saved_stream.pkl_left/img218.png,1296.189569019363,285.62517176764504,1310.5805746408496,331.1966895690193,1315.3775765146784,369.5727045596502,,,,,1310.5805746408496,400.7532167395377,1372.9415990006246,645.4003123048095,1370.5430980637102,690.9718301061837,1363.347595252967,734.1448469706434,516.6767645221735,427.13672704559644,583.8347907557777,551.8587757651468,641.3988132417239,669.3853216739537,461.5112429731417,184.88813241723915,463.9097439100562,252.04615865084315,442.32323547782624,335.9936914428481
labeled-data/1636318271_saved_stream.pkl_left/img223.png,1296.189569019363,288.02367270455966,1305.7835727670206,333.5951905059337,1312.979075577764,369.5727045596502,,,,,1308.1820737039352,400.7532167395377,1375.3400999375392,647.7988132417239,1372.9415990006246,688.5733291692692,1365.7460961898814,734.1448469706434,519.0752654590881,424.73822610868206,588.6317926296065,554.2572767020612,639.0003123048095,671.7838226108682,456.7142410993129,180.09113054341037,461.5112429731417,247.24915677701438,439.92473454091186,333.5951905059337
labeled-data/1636318271_saved_stream.pkl_left/img225.png,1293.7910680824484,288.02367270455966,1303.3850718301062,331.1966895690193,1312.979075577764,369.5727045596502,,,,,1310.5805746408496,405.5502186133665,1370.5430980637102,647.7988132417239,1370.5430980637102,686.1748282323548,1365.7460961898814,729.3478450968145,519.0752654590881,429.53522798251083,574.2407870081199,551.8587757651468,629.4063085571518,671.7838226108682,459.1127420362273,180.09113054341037,461.5112429731417,249.64765771392877,444.72173641474075,335.9936914428481
