scorer,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke
labeled-data/1636318488_saved_stream.pkl_right/img165.png,1253.6246290801187,497.907121661721,1302.7640949554896,514.9991097922848,1351.9035608308604,527.8181008902077,1236.532640949555,504.31661721068247,,,,,926.740356083086,346.21572700296724,933.1498516320476,393.2186943620177,937.4228486646884,440.22166172106813,230.24183976261133,446.6311572700296,302.88278931750756,559.8655786350148,401.16172106824934,681.6459940652818,193.92136498516334,177.43234421364969,198.19436201780422,245.8002967359049,181.10237388724045,346.21572700296724
labeled-data/1636318488_saved_stream.pkl_right/img192.png,1253.6246290801187,500.04362017804146,1304.90059347181,514.9991097922848,1351.9035608308604,529.9545994065281,1236.532640949555,502.1801186943619,,,,,924.6038575667656,341.94272997032635,928.8768545994064,391.08219584569724,937.4228486646884,440.22166172106813,230.24183976261133,448.76765578635,313.5652818991099,570.5480712166171,403.2982195845698,679.5094955489614,193.92136498516334,173.1593471810088,189.64836795252234,239.39080118694358,161.87388724035617,329.12373887240346
labeled-data/1636318488_saved_stream.pkl_right/img198.png,1251.4881305637982,500.04362017804146,1298.4910979228487,512.8626112759644,1349.76706231454,527.8181008902077,1236.532640949555,502.1801186943619,,,,,924.6038575667656,344.0792284866468,931.0133531157269,391.08219584569724,937.4228486646884,442.3581602373887,230.24183976261133,446.6311572700296,313.5652818991099,570.5480712166171,401.16172106824934,683.7824925816024,196.05786350148378,177.43234421364969,193.92136498516334,239.39080118694358,161.87388724035617,331.2602373887239
labeled-data/1636318488_saved_stream.pkl_right/img204.png,1251.4881305637982,497.907121661721,1298.4910979228487,512.8626112759644,1351.9035608308604,527.8181008902077,1236.532640949555,500.04362017804146,,,,,926.740356083086,341.94272997032635,931.0133531157269,395.35519287833824,939.5593471810089,442.3581602373887,234.51483679525234,448.76765578635,315.70178041543033,557.7290801186942,420.39020771513356,677.3729970326409,193.92136498516334,171.02284866468835,196.05786350148378,239.39080118694358,174.69287833827906,344.0792284866468
labeled-data/1636318488_saved_stream.pkl_right/img211.png,1253.6246290801187,500.04362017804146,1292.081602373887,510.7261127596438,1351.9035608308604,525.6816023738871,1236.532640949555,504.31661721068247,,,,,926.740356083086,341.94272997032635,928.8768545994064,388.9456973293768,935.286350148368,440.22166172106813,228.1053412462909,446.6311572700296,305.019287833828,562.0020771513352,399.0252225519289,681.6459940652818,196.05786350148378,168.8863501483679,208.87685459940667,247.93679525222547,206.7403560830861,359.03471810089013
labeled-data/1636318488_saved_stream.pkl_right/img218.png,1251.4881305637982,497.907121661721,1296.354599406528,510.7261127596438,1351.9035608308604,527.8181008902077,1236.532640949555,506.4531157270029,,,,,928.8768545994064,344.0792284866468,933.1498516320476,393.2186943620177,941.6958456973293,440.22166172106813,234.51483679525234,450.9041543026706,307.15578635014845,568.4115727002967,390.479228486647,683.7824925816024,200.33086053412478,177.43234421364969,228.1053412462909,254.3462908011869,251.6068249258161,365.4442136498516
labeled-data/1636318488_saved_stream.pkl_right/img221.png,1251.4881305637982,495.77062314540046,1300.627596439169,512.8626112759644,1351.9035608308604,532.0910979228486,1236.532640949555,504.31661721068247,,,,,928.8768545994064,344.0792284866468,933.1498516320476,391.08219584569724,939.5593471810089,440.22166172106813,238.78783382789322,448.76765578635,324.2477744807122,555.5925816023738,401.16172106824934,679.5094955489614,191.78486646884278,173.1593471810088,238.78783382789322,245.8002967359049,277.2448071216618,352.6252225519287
labeled-data/1636318488_saved_stream.pkl_right/img226.png,1251.4881305637982,497.907121661721,1300.627596439169,510.7261127596438,1351.9035608308604,523.5451038575667,1236.532640949555,506.4531157270029,,,,,928.8768545994064,344.0792284866468,933.1498516320476,395.35519287833824,941.6958456973293,438.0851632047477,230.24183976261133,446.6311572700296,307.15578635014845,566.2750741839761,396.88872403560833,683.7824925816024,193.92136498516334,175.29584569732924,249.47032640949567,237.25430267062302,300.746290801187,333.39673590504447
labeled-data/1636318488_saved_stream.pkl_right/img236.png,1253.6246290801187,500.04362017804146,1298.4910979228487,510.7261127596438,1354.0400593471809,527.8181008902077,1236.532640949555,502.1801186943619,,,,,926.740356083086,346.21572700296724,933.1498516320476,393.2186943620177,939.5593471810089,440.22166172106813,228.1053412462909,444.49465875370913,322.1112759643918,568.4115727002967,413.9807121661722,679.5094955489614,198.19436201780422,177.43234421364969,245.19732937685467,235.11780415430258,285.79080118694367,329.12373887240346
labeled-data/1636318488_saved_stream.pkl_right/img255.png,1249.3516320474776,502.1801186943619,1300.627596439169,512.8626112759644,1349.76706231454,532.0910979228486,1238.6691394658753,504.31661721068247,,,,,931.0133531157269,346.21572700296724,935.286350148368,391.08219584569724,939.5593471810089,438.0851632047477,230.24183976261133,446.6311572700296,317.8382789317508,572.6845697329376,405.4347181008902,679.5094955489614,191.78486646884278,175.29584569732924,243.06083086053422,243.66379821958446,292.2002967359051,348.3522255192878
labeled-data/1636318488_saved_stream.pkl_right/img272.png,1253.6246290801187,497.907121661721,1298.4910979228487,512.8626112759644,1349.76706231454,527.8181008902077,1236.532640949555,502.1801186943619,,,,,926.740356083086,341.94272997032635,935.286350148368,397.4916913946587,941.6958456973293,440.22166172106813,232.3783382789319,446.6311572700296,302.88278931750756,562.0020771513352,394.7522255192879,681.6459940652818,196.05786350148378,175.29584569732924,234.51483679525234,252.20979228486635,258.01632047477756,365.4442136498516
labeled-data/1636318488_saved_stream.pkl_right/img284.png,1251.4881305637982,495.77062314540046,1304.90059347181,514.9991097922848,1351.9035608308604,527.8181008902077,1234.3961424332344,506.4531157270029,,,,,924.6038575667656,339.8062314540059,928.8768545994064,388.9456973293768,935.286350148368,444.49465875370913,234.51483679525234,446.6311572700296,319.97477744807134,568.4115727002967,401.16172106824934,675.2364985163204,191.78486646884278,175.29584569732924,221.69584569732945,256.48278931750735,236.65133531157278,384.6727002967358
