scorer,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000
7,1277.144,735.726,1.0,1270.242,681.24,1.0,1270.228,634.456,1.0,680.383,282.796,1.0,700.647,331.383,1.0,719.468,389.81,1.0,342.775,301.931,0.9990000128746033,404.97,427.36,0.9980000257492065,471.354,555.764,0.996999979019165,264.53,51.81,1.0,311.891,113.536,0.9990000128746033,344.645,199.744,1.0
8,1277.144,734.791,1.0,1268.817,681.24,1.0,1270.043,634.313,1.0,679.66,283.086,1.0,701.519,331.55,1.0,719.37,390.474,1.0,342.775,305.77,0.9990000128746033,406.064,428.022,0.9959999918937683,471.354,555.764,0.9959999918937683,262.863,51.773,1.0,311.873,113.697,1.0,344.692,198.414,1.0
9,1277.051,734.775,1.0,1268.817,681.321,1.0,1269.939,634.313,1.0,679.428,283.086,1.0,701.519,331.55,1.0,719.274,390.451,1.0,342.775,306.171,0.996999979019165,411.023,428.152,0.9929999709129333,471.354,555.846,0.9980000257492065,262.654,51.442,1.0,311.873,114.829,1.0,344.679,198.386,1.0
10,1276.617,734.71,1.0,1268.362,681.321,1.0,1269.939,634.313,1.0,679.428,283.086,1.0,701.527,331.857,1.0,719.274,390.451,1.0,344.689,306.917,1.0,411.023,428.152,0.9980000257492065,474.167,555.985,0.9940000176429749,262.654,50.698,1.0,311.088,114.907,0.9990000128746033,344.679,198.386,1.0
11,1276.617,734.775,1.0,1268.362,681.321,1.0,1269.939,634.313,1.0,679.428,283.238,1.0,701.621,331.972,1.0,719.274,390.493,1.0,344.689,306.917,1.0,406.125,428.29,0.9990000128746033,474.167,556.512,0.9980000257492065,262.475,50.698,1.0,311.054,114.907,0.9990000128746033,344.679,198.386,1.0
12,1276.617,734.791,1.0,1268.362,681.103,1.0,1269.939,634.313,1.0,679.769,283.316,1.0,701.932,332.372,1.0,719.349,390.493,1.0,344.689,306.917,1.0,408.329,428.29,0.996999979019165,471.241,556.973,0.9919999837875366,262.475,50.698,0.9990000128746033,311.054,114.829,0.9990000128746033,344.604,198.392,1.0
13,1277.248,735.9,1.0,1268.6,680.841,1.0,1269.909,634.374,1.0,679.769,283.56,1.0,701.655,332.4,1.0,719.5,390.451,1.0,344.689,306.377,0.9990000128746033,407.801,429.988,0.9990000128746033,470.368,557.152,0.9990000128746033,262.707,52.077,0.9990000128746033,311.088,113.479,0.9990000128746033,344.504,198.386,1.0
14,1277.249,735.91,1.0,1268.685,680.753,1.0,1269.788,634.374,1.0,679.769,283.56,1.0,701.655,332.412,1.0,719.731,391.167,1.0,344.846,305.396,1.0,406.125,433.984,0.9990000128746033,470.806,556.973,0.996999979019165,262.739,52.192,1.0,312.852,112.625,1.0,344.504,198.338,1.0
15,1277.304,735.91,1.0,1268.685,680.675,1.0,1269.788,634.374,1.0,679.769,283.507,1.0,701.655,332.549,1.0,719.731,390.45,1.0,344.846,305.396,1.0,407.801,435.078,0.9990000128746033,470.806,557.058,0.9980000257492065,262.739,52.192,0.9990000128746033,312.852,112.578,1.0,344.227,198.338,1.0
16,1277.308,735.9,1.0,1268.678,680.675,1.0,1269.788,634.374,1.0,679.279,283.507,1.0,701.267,332.549,1.0,719.484,390.45,1.0,345.069,305.396,1.0,407.801,435.078,0.9990000128746033,470.806,556.973,0.996999979019165,262.764,52.077,1.0,312.852,112.396,1.0,344.186,198.392,1.0
17,1277.308,735.636,1.0,1268.678,680.675,1.0,1270.083,634.374,1.0,679.244,283.447,1.0,701.136,332.568,1.0,719.716,390.61,1.0,345.069,305.396,0.9990000128746033,407.753,435.078,1.0,471.345,556.822,0.9980000257492065,262.764,51.411,0.9990000128746033,312.786,111.987,1.0,344.504,198.666,1.0
18,1277.304,735.635,1.0,1268.669,680.886,1.0,1270.098,634.365,1.0,678.175,282.649,1.0,700.824,332.549,1.0,719.716,390.891,1.0,345.069,305.263,1.0,407.496,434.857,0.9990000128746033,474.182,555.522,0.9980000257492065,262.679,51.411,0.9990000128746033,312.703,111.648,1.0,344.372,198.738,1.0
19,1277.169,735.635,1.0,1268.622,680.886,1.0,1270.103,634.365,1.0,677.277,282.649,1.0,700.72,332.49,1.0,719.484,390.61,1.0,344.431,305.226,1.0,407.496,434.857,1.0,474.271,555.522,0.9980000257492065,262.679,51.411,0.9990000128746033,312.481,111.648,1.0,344.203,198.738,1.0
20,1277.169,735.636,1.0,1268.531,680.886,1.0,1270.098,634.372,1.0,677.013,282.649,1.0,700.824,332.49,1.0,719.444,390.61,1.0,344.431,305.226,1.0,406.452,434.857,1.0,474.442,555.522,0.9980000257492065,262.679,51.411,0.9990000128746033,312.481,111.905,1.0,344.372,198.666,1.0
21,1277.169,735.775,1.0,1268.531,680.584,1.0,1270.098,634.353,1.0,676.256,282.729,1.0,700.153,332.598,1.0,719.444,390.401,1.0,344.431,305.226,1.0,405.651,435.729,1.0,474.442,555.775,0.9980000257492065,262.432,51.501,0.9990000128746033,311.859,111.948,0.9990000128746033,344.39,198.658,1.0
22,1277.158,735.775,1.0,1268.531,680.568,1.0,1270.06,634.353,1.0,676.256,282.729,1.0,700.153,332.598,1.0,719.414,390.401,1.0,344.431,305.146,1.0,405.651,435.78,0.9990000128746033,474.442,555.854,0.996999979019165,262.432,51.617,0.9990000128746033,311.859,111.948,0.9990000128746033,344.372,198.579,1.0
23,1277.194,735.787,1.0,1268.476,680.568,1.0,1269.989,634.372,1.0,676.901,282.729,1.0,700.325,332.598,1.0,719.118,390.374,1.0,344.416,305.146,1.0,405.541,435.78,0.9990000128746033,474.271,555.961,0.996999979019165,262.679,51.617,0.9990000128746033,311.753,112.496,0.9990000128746033,344.203,198.579,1.0
24,1277.194,735.787,1.0,1268.476,680.584,1.0,1269.978,634.553,1.0,677.013,282.352,1.0,701.107,332.598,1.0,719.118,390.374,1.0,344.416,305.422,0.9990000128746033,405.457,436.192,0.9990000128746033,469.928,557.209,0.9959999918937683,262.537,51.854,1.0,311.753,112.496,1.0,344.091,198.658,1.0
25,1277.194,735.904,1.0,1268.56,680.901,1.0,1269.974,634.553,1.0,677.791,282.285,1.0,701.289,332.546,1.0,719.118,389.812,1.0,344.416,305.66,1.0,405.541,435.78,0.9990000128746033,469.924,557.209,0.9990000128746033,262.537,51.854,0.9990000128746033,311.753,112.496,0.9990000128746033,343.905,198.69,1.0
26,1277.319,735.943,1.0,1268.56,680.901,1.0,1269.966,634.553,1.0,684.734,274.425,1.0,701.679,331.543,1.0,731.586,382.218,1.0,344.416,305.79,1.0,405.315,435.671,0.9990000128746033,469.506,557.181,0.9990000128746033,262.857,51.854,0.9990000128746033,311.571,112.327,0.9990000128746033,343.881,198.69,1.0
27,1277.351,736.033,1.0,1268.693,680.901,1.0,1269.966,634.516,1.0,692.716,267.635,0.9990000128746033,715.391,323.795,1.0,734.325,376.679,1.0,343.711,305.79,1.0,404.872,434.791,1.0,469.264,557.378,0.9980000257492065,262.919,51.675,0.9990000128746033,311.549,112.268,0.9990000128746033,343.809,198.776,1.0
28,1277.503,736.177,1.0,1268.724,680.858,1.0,1269.795,634.329,1.0,706.741,267.316,1.0,724.044,323.028,1.0,734.829,375.668,1.0,343.411,305.79,1.0,405.128,434.483,1.0,469.264,557.378,0.996999979019165,262.857,51.568,0.9990000128746033,311.549,112.268,0.9990000128746033,343.793,198.939,1.0
29,1277.543,736.222,1.0,1268.856,680.574,1.0,1269.781,634.163,1.0,714.445,267.316,0.9990000128746033,735.382,323.028,1.0,754.414,375.668,0.12999999523162842,343.291,305.476,1.0,405.128,434.362,1.0,468.805,557.378,0.9980000257492065,262.857,51.425,0.9990000128746033,311.571,112.327,0.9990000128746033,343.793,198.939,1.0
30,1277.551,736.222,1.0,1268.865,680.552,1.0,1269.776,634.163,1.0,722.375,267.316,0.9990000128746033,746.572,323.028,1.0,772.625,375.668,0.9810000061988831,343.411,305.235,1.0,405.128,434.253,1.0,468.389,557.378,0.9980000257492065,262.742,51.372,0.9990000128746033,311.756,112.487,1.0,343.793,198.841,1.0
31,1277.551,736.177,1.0,1268.865,680.434,1.0,1269.776,634.139,1.0,732.945,269.98,0.9990000128746033,752.229,326.063,1.0,783.652,376.009,1.0,343.411,305.235,1.0,405.128,434.253,1.0,468.389,557.438,0.9980000257492065,262.742,51.315,0.9990000128746033,311.768,112.641,0.9990000128746033,343.866,198.939,1.0
32,1277.543,736.104,1.0,1268.865,680.434,1.0,1269.781,634.139,1.0,739.832,271.22,1.0,761.702,327.259,1.0,785.017,381.021,1.0,343.68,305.273,1.0,405.216,434.142,1.0,468.389,557.438,0.996999979019165,262.742,51.368,0.9990000128746033,311.829,112.934,0.9990000128746033,343.875,198.964,1.0
33,1277.325,736.08,1.0,1268.689,680.434,1.0,1269.781,634.139,1.0,745.805,273.301,1.0,766.866,328.027,1.0,786.783,384.053,1.0,343.68,305.273,1.0,405.216,434.187,1.0,468.534,557.4,0.9980000257492065,263.246,51.315,0.9990000128746033,311.829,112.934,0.9990000128746033,343.875,199.025,1.0
34,1277.276,736.059,1.0,1268.681,680.625,1.0,1269.888,634.205,1.0,749.281,275.666,1.0,769.591,328.131,1.0,787.968,385.313,1.0,343.68,305.64,1.0,405.216,433.994,1.0,468.868,557.36,0.9980000257492065,263.246,51.11,0.9990000128746033,311.963,113.369,1.0,343.875,199.025,1.0
35,1277.075,735.964,1.0,1268.462,680.806,1.0,1269.89,634.205,1.0,749.583,275.666,1.0,771.262,328.131,1.0,787.977,385.536,1.0,343.292,305.64,1.0,405.57,433.994,1.0,468.971,557.4,0.9980000257492065,263.246,51.315,0.9990000128746033,311.963,113.564,1.0,343.719,199.124,1.0
36,1277.075,735.987,1.0,1268.462,680.806,1.0,1270.055,634.293,1.0,750.365,275.666,1.0,771.55,328.573,1.0,787.977,385.536,1.0,343.292,305.64,1.0,405.57,433.994,1.0,468.971,557.4,0.996999979019165,263.207,51.351,0.9990000128746033,311.963,113.69,1.0,343.416,199.301,1.0
37,1277.075,735.943,1.0,1268.462,680.841,1.0,1270.056,634.293,1.0,750.68,275.034,1.0,771.586,328.573,1.0,787.977,385.313,1.0,343.292,305.419,1.0,408.132,434.187,1.0,468.971,557.647,0.9990000128746033,263.109,51.351,0.9990000128746033,311.742,113.819,1.0,343.416,200.306,1.0
38,1277.075,735.936,1.0,1268.472,680.806,1.0,1270.056,634.221,1.0,751.008,275.034,1.0,771.965,328.573,1.0,787.441,384.411,1.0,344.012,305.419,1.0,408.132,433.994,1.0,469.346,557.647,0.9990000128746033,262.997,51.351,0.9990000128746033,311.742,114.538,1.0,343.391,200.306,1.0
39,1277.075,735.936,1.0,1268.697,680.797,1.0,1270.096,634.221,1.0,751.326,275.034,1.0,771.965,329.36,1.0,787.415,384.411,1.0,344.012,305.419,1.0,408.132,433.7,1.0,469.346,557.723,0.9990000128746033,262.997,51.447,0.9990000128746033,311.733,114.599,0.9990000128746033,343.416,200.324,1.0
40,1277.017,735.888,1.0,1268.807,680.694,1.0,1270.157,634.221,1.0,751.401,275.166,1.0,771.965,330.696,1.0,787.415,384.127,1.0,344.017,305.528,1.0,407.588,433.7,1.0,469.562,557.723,0.996999979019165,262.765,51.447,0.9990000128746033,311.733,114.599,1.0,343.461,200.378,1.0
41,1276.946,735.715,1.0,1268.9,680.614,1.0,1270.157,634.221,1.0,751.326,275.381,1.0,771.287,329.36,1.0,787.343,384.127,1.0,344.017,305.69,1.0,406.984,432.601,0.9990000128746033,469.888,557.966,0.9990000128746033,262.553,50.883,0.9990000128746033,311.904,114.789,1.0,343.582,200.386,1.0
42,1276.939,735.576,1.0,1269.121,680.184,1.0,1270.156,634.409,1.0,751.008,275.57,1.0,771.196,329.323,1.0,787.343,384.717,1.0,343.749,305.805,1.0,406.984,432.601,1.0,469.888,557.966,0.9990000128746033,262.509,50.883,0.9990000128746033,312.009,114.789,1.0,343.626,200.386,1.0
43,1276.861,735.576,1.0,1269.121,680.184,1.0,1270.17,634.449,1.0,751.039,275.943,1.0,770.063,329.36,1.0,786.508,384.717,1.0,343.612,305.805,1.0,407.588,432.601,1.0,469.887,557.966,0.9990000128746033,262.553,50.883,0.9990000128746033,311.904,114.599,1.0,343.709,200.445,1.0
44,1276.844,735.576,1.0,1269.121,680.045,1.0,1270.17,634.472,1.0,750.222,275.943,1.0,767.071,329.771,1.0,784.994,384.103,1.0,343.612,305.805,1.0,407.764,432.601,0.9990000128746033,469.887,557.779,0.996999979019165,262.679,50.883,0.9990000128746033,311.931,114.435,1.0,343.709,200.473,1.0
45,1276.844,735.743,1.0,1269.008,680.045,1.0,1270.188,634.472,1.0,749.25,277.219,1.0,765.589,329.499,1.0,784.763,384.103,1.0,343.56,305.473,1.0,407.764,432.069,0.9990000128746033,469.581,557.779,0.996999979019165,262.679,50.882,0.9990000128746033,312.06,114.435,1.0,343.717,200.473,1.0
46,1276.789,735.743,1.0,1268.814,680.106,1.0,1270.294,634.493,1.0,749.25,277.219,1.0,764.35,329.499,1.0,784.763,384.001,1.0,343.612,305.473,1.0,407.764,433.38,0.9990000128746033,469.155,557.456,0.9980000257492065,262.679,50.957,0.9990000128746033,312.08,114.364,1.0,343.709,200.085,1.0
47,1276.757,735.743,1.0,1268.814,680.545,1.0,1270.405,634.472,1.0,748.281,277.219,1.0,762.334,329.499,1.0,784.763,383.416,1.0,343.29,305.473,1.0,407.786,433.387,1.0,469.581,557.339,0.996999979019165,262.714,50.882,0.9990000128746033,312.08,114.364,1.0,343.666,199.758,1.0
48,1276.687,735.729,1.0,1268.814,680.308,1.0,1270.455,634.461,1.0,748.281,275.964,1.0,762.334,327.638,1.0,784.83,383.127,1.0,343.206,305.559,1.0,407.786,433.387,1.0,469.581,557.025,0.9959999918937683,262.945,50.957,0.9990000128746033,312.123,114.48,1.0,343.57,199.674,1.0
49,1276.687,735.729,1.0,1268.732,680.545,1.0,1270.455,634.453,1.0,748.281,275.68,1.0,762.334,327.638,1.0,785.085,383.127,1.0,343.206,305.559,1.0,407.525,433.387,0.9990000128746033,470.888,556.886,0.9980000257492065,262.714,50.882,0.9990000128746033,312.348,114.62,1.0,343.569,199.612,1.0
50,1276.687,735.719,1.0,1268.732,680.545,1.0,1270.455,634.277,1.0,749.88,275.68,1.0,763.374,327.638,1.0,785.318,382.842,1.0,343.072,305.84,1.0,407.868,433.387,1.0,473.776,555.898,0.9980000257492065,262.714,50.835,0.9990000128746033,312.348,114.654,0.9990000128746033,343.569,199.385,1.0
51,1276.781,735.729,1.0,1268.883,680.584,1.0,1270.395,634.277,1.0,749.921,275.897,1.0,764.049,327.638,1.0,785.692,382.571,1.0,343.072,306.148,1.0,408.016,432.965,0.9990000128746033,473.776,555.898,0.996999979019165,262.841,50.758,0.9990000128746033,312.348,114.654,1.0,343.57,199.243,1.0
52,1276.806,735.758,1.0,1268.883,680.603,1.0,1270.395,634.42,1.0,750.923,275.68,1.0,764.265,328.611,1.0,786.267,382.428,1.0,343.072,306.179,0.9990000128746033,408.173,432.902,1.0,471.162,556.368,0.996999979019165,262.99,50.758,0.9990000128746033,312.345,114.654,0.9990000128746033,343.569,199.243,1.0
53,1276.854,735.759,1.0,1268.9,680.603,1.0,1270.395,634.277,1.0,751.394,275.475,1.0,764.48,329.101,1.0,786.651,382.4,1.0,344.429,306.148,0.9990000128746033,408.173,432.845,1.0,471.162,556.197,0.9990000128746033,262.841,50.758,0.9990000128746033,312.141,114.91,0.9990000128746033,343.641,199.128,1.0
54,1276.854,735.758,1.0,1268.9,680.393,1.0,1270.394,634.42,1.0,750.923,273.527,1.0,764.48,328.611,1.0,787.199,382.239,1.0,344.794,306.179,1.0,408.173,432.766,1.0,471.162,556.197,0.996999979019165,262.913,51.412,1.0,312.141,114.91,0.9990000128746033,343.641,199.128,1.0
55,1276.947,735.823,1.0,1268.9,680.468,1.0,1270.394,634.42,1.0,750.258,273.282,1.0,764.752,327.485,1.0,787.199,382.175,1.0,345.19,306.199,1.0,408.046,432.552,1.0,471.162,556.197,0.996999979019165,262.99,51.42,1.0,311.907,114.263,0.9990000128746033,343.629,199.128,1.0
56,1276.962,735.759,1.0,1268.615,680.393,1.0,1270.343,634.433,1.0,750.258,273.016,1.0,764.752,328.352,1.0,787.199,382.175,1.0,345.627,306.264,0.9990000128746033,408.046,431.014,0.9990000128746033,473.91,555.855,0.9980000257492065,262.99,51.42,0.9990000128746033,312.129,114.248,0.9990000128746033,343.454,198.993,1.0
57,1276.962,735.826,1.0,1268.533,680.393,1.0,1270.117,634.405,1.0,750.073,272.739,1.0,764.716,327.738,1.0,787.015,382.202,1.0,345.627,306.403,1.0,408.046,431.014,0.9990000128746033,474.304,555.595,0.9990000128746033,263.171,51.42,1.0,312.141,114.323,0.9990000128746033,343.392,198.931,1.0
58,1276.962,735.826,1.0,1268.5,680.438,1.0,1270.117,634.438,1.0,749.662,272.598,1.0,764.716,327.509,1.0,787.015,382.175,1.0,345.19,306.48,1.0,406.906,430.764,0.9990000128746033,474.906,555.595,0.9990000128746033,263.258,51.309,1.0,312.203,114.273,0.9990000128746033,343.392,198.918,1.0
59,1276.874,735.826,1.0,1268.457,680.468,1.0,1270.117,634.583,1.0,749.662,272.739,1.0,764.716,327.509,1.0,786.974,382.175,1.0,343.903,306.48,1.0,406.906,431.014,0.9990000128746033,475.069,555.812,0.9990000128746033,263.267,51.24,1.0,312.203,114.273,0.9990000128746033,343.379,198.851,1.0
60,1276.865,735.759,1.0,1268.333,680.665,1.0,1270.141,634.712,1.0,749.705,272.891,1.0,764.716,327.509,1.0,786.974,381.947,1.0,343.903,306.557,1.0,408.147,430.21,0.9990000128746033,475.069,555.812,0.9990000128746033,263.324,51.181,0.9990000128746033,312.453,114.296,0.9990000128746033,343.332,198.834,1.0
61,1276.865,735.749,1.0,1268.333,680.665,1.0,1270.141,634.712,1.0,749.861,272.891,1.0,764.802,327.423,1.0,786.974,381.552,1.0,343.903,306.557,1.0,408.147,430.21,0.9990000128746033,474.906,555.813,0.9990000128746033,263.343,50.673,0.9990000128746033,312.756,114.296,1.0,343.329,198.697,1.0
62,1276.865,735.726,1.0,1268.333,680.671,1.0,1270.141,634.712,1.0,749.861,273.144,1.0,764.87,327.158,1.0,786.974,381.505,1.0,343.903,306.836,1.0,411.23,430.081,0.9990000128746033,474.906,555.925,0.9990000128746033,263.343,50.673,1.0,312.756,114.273,0.9990000128746033,343.142,198.697,1.0
63,1276.914,735.726,1.0,1268.373,680.671,1.0,1270.071,634.284,1.0,750.289,273.277,1.0,764.872,327.133,1.0,786.974,381.38,1.0,343.798,306.836,1.0,411.23,430.081,0.9990000128746033,474.799,556.332,0.9990000128746033,263.324,50.673,1.0,312.781,114.233,0.9990000128746033,343.132,198.697,1.0
64,1276.967,735.726,1.0,1268.692,680.635,1.0,1270.052,634.194,1.0,750.613,273.277,1.0,765.375,327.133,1.0,786.993,381.38,1.0,343.644,307.048,0.9990000128746033,411.23,430.081,0.9990000128746033,474.754,556.496,0.9990000128746033,263.315,50.673,0.9990000128746033,312.781,113.996,0.9990000128746033,343.078,198.834,1.0
65,1277.119,735.766,1.0,1268.745,680.578,1.0,1270.052,634.146,1.0,750.613,273.277,1.0,765.447,327.235,1.0,787.044,381.355,1.0,343.644,307.048,0.9990000128746033,408.063,432.357,0.9990000128746033,474.528,556.534,0.9990000128746033,263.188,50.649,0.9990000128746033,312.781,113.996,0.9990000128746033,342.968,198.839,1.0
66,1277.148,735.773,1.0,1268.745,680.578,1.0,1270.071,634.063,1.0,750.613,273.261,1.0,765.447,327.235,1.0,786.993,381.388,1.0,343.644,306.791,1.0,407.806,432.357,0.9990000128746033,474.46,556.591,0.9990000128746033,263.188,50.68,0.9990000128746033,312.772,113.996,0.9990000128746033,342.968,198.859,1.0
67,1277.2,735.792,1.0,1268.779,680.574,1.0,1270.094,634.06,1.0,750.566,272.922,1.0,765.447,327.235,1.0,786.993,381.289,1.0,343.644,306.791,0.9990000128746033,407.806,432.357,1.0,474.424,556.534,0.9990000128746033,263.022,50.434,0.9990000128746033,312.772,114.087,0.9990000128746033,343.078,198.859,1.0
68,1277.246,735.792,1.0,1268.745,680.578,1.0,1270.123,634.06,1.0,750.54,272.916,1.0,765.447,327.471,1.0,786.962,381.289,1.0,343.291,307.247,1.0,407.806,430.584,0.9990000128746033,474.107,556.499,1.0,262.994,50.374,0.9990000128746033,312.647,114.098,0.9990000128746033,343.157,199.001,1.0
