scorer,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke
labeled-data/1636314812_saved_stream.pkl_left/img132.png,1464.084634603373,520.6782635852592,1464.084634603373,561.4527795128045,1464.084634603373,597.430293566521,910.03091817614,621.4153029356652,,,,,905.233916302311,643.001811367895,917.2264209868831,690.9718301061837,929.2189256714553,726.9493441599001,509.48126171143025,429.53522798251083,574.2407870081199,561.4527795128045,624.609306683323,674.1823235477826,461.5112429731417,182.48963148032476,463.9097439100562,252.04615865084315,444.72173641474075,338.3921923797625
labeled-data/1636314812_saved_stream.pkl_left/img145.png,1466.4831355402873,518.2797626483448,1461.6861336664585,559.0542785758901,1464.084634603373,602.2272954403497,910.03091817614,626.2123048094941,,,,,905.233916302311,645.4003123048095,914.8279200499687,690.9718301061837,926.8204247345409,731.746346033729,504.6842598376015,429.53522798251083,562.2482823235478,566.2497813866333,622.2108057464084,666.9868207370394,461.5112429731417,182.48963148032476,459.1127420362273,256.84316052467193,444.72173641474075,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_left/img147.png,1468.881636477202,515.8812617114303,1466.4831355402873,563.851280449719,1464.084634603373,597.430293566521,914.8279200499687,621.4153029356652,,,,,902.8354153653966,645.4003123048095,919.6249219237975,690.9718301061837,929.2189256714553,731.746346033729,507.08276077451586,427.13672704559644,559.8497813866334,544.6632729544035,629.4063085571518,671.7838226108682,456.7142410993129,184.88813241723915,463.9097439100562,247.24915677701438,442.32323547782624,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_left/img170.png,1461.6861336664585,515.8812617114303,1464.084634603373,563.851280449719,1461.6861336664585,599.8287945034353,,,,,,,1200.2495315427857,451.1217364147408,1205.0465334166147,496.69325421611495,1202.6480324797003,556.6557776389757,507.08276077451586,436.7307307932542,579.0377888819487,571.0467832604622,629.4063085571518,669.3853216739537,456.7142410993129,180.09113054341037,466.3082448469706,247.24915677701438,442.32323547782624,338.3921923797625
labeled-data/1636314812_saved_stream.pkl_left/img173.png,1468.881636477202,523.0767645221736,1468.881636477202,563.851280449719,1464.084634603373,602.2272954403497,,,,,,,1308.1820737039352,403.1517176764521,1308.1820737039352,455.91873828856956,1303.3850718301062,511.0842598376015,514.2782635852591,429.53522798251083,569.4437851342909,551.8587757651468,648.5943160524671,666.9868207370394,463.9097439100562,180.09113054341037,461.5112429731417,247.24915677701438,444.72173641474075,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_left/img176.png,1468.881636477202,520.6782635852592,1464.084634603373,561.4527795128045,1461.6861336664585,599.8287945034353,,,,,,,1392.1296064959402,362.3772017489068,1384.9341036851968,417.54272329793866,1377.7386008744536,467.9112429731417,514.2782635852591,431.9337289194252,576.6392879450343,551.8587757651468,627.0078076202374,671.7838226108682,459.1127420362273,177.69262960649576,461.5112429731417,244.85065584009976,442.32323547782624,343.1891942535915
labeled-data/1636314812_saved_stream.pkl_left/img180.png,1468.881636477202,518.2797626483448,1464.084634603373,566.2497813866333,1468.881636477202,602.2272954403497,,,,,,,1449.6936289818864,333.5951905059337,1442.4981261711432,386.36221111805116,1435.3026233603998,436.7307307932542,509.48126171143025,434.33222985633984,571.8422860712055,559.0542785758901,629.4063085571518,674.1823235477826,459.1127420362273,180.09113054341037,461.5112429731417,247.24915677701438,447.12023735165513,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_left/img190.png,1461.6861336664585,518.2797626483448,1461.6861336664585,561.4527795128045,1461.6861336664585,602.2272954403497,,,,,,,1488.0696439725173,319.20418488444716,1478.4756402248595,374.369706433479,1468.881636477202,419.9412242348533,497.4887570268582,431.9337289194252,555.0527795128044,559.0542785758901,617.4138038725796,669.3853216739537,461.5112429731417,182.48963148032476,461.5112429731417,244.85065584009976,442.32323547782624,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_left/img193.png,1464.084634603373,513.4827607745159,1461.6861336664585,556.6557776389757,1461.6861336664585,599.8287945034353,,,,,,,1488.0696439725173,314.4071830106184,1478.4756402248595,364.7757026858212,1468.881636477202,422.33972517176767,526.2707682698313,427.13672704559644,569.4437851342909,551.8587757651468,619.812304809494,674.1823235477826,454.3157401623984,182.48963148032476,459.1127420362273,254.44465958775754,439.92473454091186,335.9936914428481
labeled-data/1636314812_saved_stream.pkl_left/img201.png,1464.084634603373,515.8812617114303,1464.084634603373,556.6557776389757,1466.4831355402873,602.2272954403497,,,,,,,1485.6711430356029,316.80568394753277,1478.4756402248595,374.369706433479,1468.881636477202,422.33972517176767,521.4737663960025,427.13672704559644,574.2407870081199,554.2572767020612,634.2033104309805,671.7838226108682,454.3157401623984,184.88813241723915,459.1127420362273,249.64765771392877,442.32323547782624,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_left/img215.png,1464.084634603373,515.8812617114303,1466.4831355402873,556.6557776389757,1466.4831355402873,599.8287945034353,,,,,,,1485.6711430356029,319.20418488444716,1478.4756402248595,374.369706433479,1471.2801374141163,417.54272329793866,526.2707682698313,424.73822610868206,576.6392879450343,549.4602748282323,629.4063085571518,669.3853216739537,459.1127420362273,180.09113054341037,461.5112429731417,249.64765771392877,444.72173641474075,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_left/img220.png,1464.084634603373,518.2797626483448,1464.084634603373,563.851280449719,1464.084634603373,599.8287945034353,,,,,,,1490.4681449094317,324.00118675827594,1478.4756402248595,374.369706433479,1468.881636477202,424.73822610868206,526.2707682698313,427.13672704559644,583.8347907557777,563.851280449719,629.4063085571518,671.7838226108682,456.7142410993129,187.28663335415354,463.9097439100562,249.64765771392877,444.72173641474075,335.9936914428481
labeled-data/1636314812_saved_stream.pkl_left/img223.png,1461.6861336664585,525.4752654590881,1459.2876327295442,561.4527795128045,1459.2876327295442,599.8287945034353,,,,,,,1492.866645846346,316.80568394753277,1483.2726420986885,359.97870081199244,1471.2801374141163,417.54272329793866,521.4737663960025,429.53522798251083,557.451280449719,539.8662710805746,629.4063085571518,669.3853216739537,454.3157401623984,180.09113054341037,459.1127420362273,244.85065584009976,439.92473454091186,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_left/img226.png,1464.084634603373,520.6782635852592,1464.084634603373,561.4527795128045,1464.084634603373,597.430293566521,,,,,,,1502.4606495940038,283.22667083073065,1495.2651467832607,335.9936914428481,1488.0696439725173,407.9487195502811,511.87976264834475,431.9337289194252,581.4362898188631,561.4527795128045,639.0003123048095,669.3853216739537,459.1127420362273,180.09113054341037,459.1127420362273,247.24915677701438,442.32323547782624,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_left/img227.png,1464.084634603373,520.6782635852592,1464.084634603373,559.0542785758901,1464.084634603373,597.430293566521,,,,,,,1502.4606495940038,268.8356652092441,1492.866645846346,338.3921923797625,1483.2726420986885,405.5502186133665,516.6767645221735,429.53522798251083,574.2407870081199,547.0617738913179,634.2033104309805,669.3853216739537,459.1127420362273,172.89562773266698,466.3082448469706,252.04615865084315,444.72173641474075,338.3921923797625
labeled-data/1636314812_saved_stream.pkl_left/img231.png,1468.881636477202,523.0767645221736,1466.4831355402873,559.0542785758901,1464.084634603373,597.430293566521,,,,,,,1478.4756402248595,297.6176764522172,1466.4831355402873,367.17420362273583,1456.8891317926298,455.91873828856956,507.08276077451586,427.13672704559644,559.8497813866334,542.264772017489,624.609306683323,669.3853216739537,456.7142410993129,177.69262960649576,459.1127420362273,249.64765771392877,447.12023735165513,328.79818863210494
labeled-data/1636314812_saved_stream.pkl_left/img237.png,,,1468.881636477202,559.0542785758901,1464.084634603373,602.2272954403497,,,,,,,1408.919113054341,503.88875702685823,1401.723610243598,571.0467832604622,1396.926608369769,633.4078076202373,504.6842598376015,429.53522798251083,571.8422860712055,561.4527795128045,627.0078076202374,666.9868207370394,459.1127420362273,182.48963148032476,459.1127420362273,247.24915677701438,444.72173641474075,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_right/img060.png,1286.5955652717053,518.2797626483448,1284.1970643347909,559.0542785758901,1281.7985633978765,599.8287945034353,,,,,,,766.1208619612742,278.4296689569019,773.3163647720173,326.39968769519055,785.3088694565895,405.5502186133665,286.4206745783884,424.73822610868206,363.1727045596502,544.6632729544035,449.5187382885695,666.9868207370394,190.48063710181128,182.48963148032476,192.87913803872567,244.85065584009976,161.6986258588381,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_right/img063.png,1288.9940662086196,523.0767645221736,1284.1970643347909,561.4527795128045,1281.7985633978765,597.430293566521,,,,,,,737.338850718301,300.0161773891318,749.3313554028732,355.18169893816366,761.3238600874454,415.1442223610243,286.4206745783884,431.9337289194252,365.5712054965646,551.8587757651468,451.917239225484,669.3853216739537,195.27763897564006,182.48963148032476,190.48063710181128,252.04615865084315,159.30012492192367,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_right/img065.png,1286.5955652717053,518.2797626483448,1281.7985633978765,556.6557776389757,1279.4000624609619,597.430293566521,,,,,,,734.9403497813867,319.20418488444716,742.1358525921298,362.3772017489068,751.7298563397876,424.73822610868206,281.6236727045595,429.53522798251083,377.56371018113674,559.0542785758901,444.72173641474075,671.7838226108682,192.87913803872567,182.48963148032476,192.87913803872567,242.45215490318537,164.0971267957525,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_right/img071.png,1288.9940662086196,518.2797626483448,1284.1970643347909,559.0542785758901,1279.4000624609619,597.430293566521,,,,,,,730.1433479075577,362.3772017489068,739.7373516552154,412.7457214241099,749.3313554028732,460.71574016239856,296.01467832604607,429.53522798251083,377.56371018113674,561.4527795128045,459.1127420362273,666.9868207370394,200.07464084946895,184.88813241723915,195.27763897564006,247.24915677701438,159.30012492192367,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_right/img074.png,1288.9940662086196,518.2797626483448,1286.5955652717053,563.851280449719,1279.4000624609619,599.8287945034353,,,,,,,730.1433479075577,371.9712054965646,742.1358525921298,419.9412242348533,754.128357276702,467.9112429731417,284.022173641474,431.9337289194252,375.16520924422224,563.851280449719,449.5187382885695,666.9868207370394,197.67613991255456,182.48963148032476,195.27763897564006,249.64765771392877,164.0971267957525,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_right/img077.png,1288.9940662086196,515.8812617114303,1284.1970643347909,559.0542785758901,1284.1970643347909,602.2272954403497,,,,,,,730.1433479075577,379.1667083073078,742.1358525921298,422.33972517176767,758.9253591505308,470.3097439100561,291.2176764522173,424.73822610868206,365.5712054965646,551.8587757651468,444.72173641474075,669.3853216739537,192.87913803872567,182.48963148032476,188.08213616489678,252.04615865084315,164.0971267957525,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_right/img081.png,1288.9940662086196,520.6782635852592,1286.5955652717053,563.851280449719,1281.7985633978765,602.2272954403497,,,,,,,727.7448469706433,369.5727045596502,739.7373516552154,415.1442223610243,758.9253591505308,470.3097439100561,274.42816989381623,427.13672704559644,363.1727045596502,566.2497813866333,444.72173641474075,669.3853216739537,192.87913803872567,182.48963148032476,190.48063710181128,240.05365396627099,164.0971267957525,328.79818863210494
labeled-data/1636314812_saved_stream.pkl_right/img090.png,1281.7985633978765,520.6782635852592,1281.7985633978765,561.4527795128045,1277.0015615240475,602.2272954403497,,,,,,,732.541848844472,371.9712054965646,746.9328544659586,422.33972517176767,758.9253591505308,467.9112429731417,293.6161773891317,427.13672704559644,384.75921299188,568.6482823235477,454.3157401623984,664.588319800125,192.87913803872567,180.09113054341037,192.87913803872567,242.45215490318537,159.30012492192367,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_right/img091.png,1286.5955652717053,518.2797626483448,1284.1970643347909,559.0542785758901,1281.7985633978765,597.430293566521,,,,,,,734.9403497813867,369.5727045596502,746.9328544659586,419.9412242348533,758.9253591505308,467.9112429731417,291.2176764522173,429.53522798251083,379.96221111805113,551.8587757651468,454.3157401623984,671.7838226108682,195.27763897564006,180.09113054341037,190.48063710181128,237.6551530293566,161.6986258588381,328.79818863210494
labeled-data/1636314812_saved_stream.pkl_right/img103.png,1284.1970643347909,520.6782635852592,1281.7985633978765,556.6557776389757,1279.4000624609619,599.8287945034353,,,,,,,708.5568394753279,376.7682073703934,722.9478450968145,429.53522798251083,734.9403497813867,489.49775140537156,293.6161773891317,427.13672704559644,375.16520924422224,551.8587757651468,451.917239225484,671.7838226108682,192.87913803872567,184.88813241723915,192.87913803872567,247.24915677701438,161.6986258588381,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_right/img108.png,1286.5955652717053,523.0767645221736,1284.1970643347909,556.6557776389757,1281.7985633978765,597.430293566521,,,,,,,682.1733291692692,415.1442223610243,696.5643347907558,482.3022485946283,715.7523422860711,554.2572767020612,286.4206745783884,429.53522798251083,389.5562148657088,561.4527795128045,456.7142410993129,666.9868207370394,197.67613991255456,184.88813241723915,192.87913803872567,252.04615865084315,168.8941286695814,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_right/img114.png,1288.9940662086196,520.6782635852592,1281.7985633978765,561.4527795128045,1281.7985633978765,597.430293566521,,,,,,,667.7823235477827,537.4677701436602,686.970331043098,587.8362898188632,713.3538413491567,647.7988132417239,276.82667083073073,427.13672704559644,358.3757026858213,554.2572767020612,442.32323547782624,669.3853216739537,192.87913803872567,182.48963148032476,190.48063710181128,244.85065584009976,164.0971267957525,324.00118675827594
labeled-data/1636314812_saved_stream.pkl_right/img118.png,1284.1970643347909,518.2797626483448,1281.7985633978765,563.851280449719,1279.4000624609619,597.430293566521,,,,,,,684.5718301061836,592.6332916926921,708.5568394753279,645.4003123048095,730.1433479075577,700.5658338538414,305.60868207370385,424.73822610868206,387.1577139287944,559.0542785758901,449.5187382885695,674.1823235477826,192.87913803872567,182.48963148032476,190.48063710181128,244.85065584009976,164.0971267957525,328.79818863210494
labeled-data/1636314812_saved_stream.pkl_right/img121.png,1288.9940662086196,525.4752654590881,1281.7985633978765,563.851280449719,1279.4000624609619,597.430293566521,,,,,,,696.5643347907558,623.8138038725797,713.3538413491567,664.588319800125,732.541848844472,717.3553404122424,286.4206745783884,427.13672704559644,372.76670830730785,544.6632729544035,451.917239225484,671.7838226108682,192.87913803872567,184.88813241723915,190.48063710181128,252.04615865084315,166.49562773266695,326.39968769519055
labeled-data/1636314812_saved_stream.pkl_right/img131.png,1286.5955652717053,520.6782635852592,1286.5955652717053,556.6557776389757,1279.4000624609619,592.6332916926921,,,,,,,710.9553404122423,643.001811367895,732.541848844472,686.1748282323548,751.7298563397876,731.746346033729,288.8191755153028,427.13672704559644,358.3757026858213,542.264772017489,451.917239225484,664.588319800125,185.6836352279824,184.88813241723915,190.48063710181128,242.45215490318537,164.0971267957525,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_right/img152.png,1286.5955652717053,523.0767645221736,1284.1970643347909,561.4527795128045,1281.7985633978765,595.0317926296065,,,,,,,710.9553404122423,643.001811367895,734.9403497813867,686.1748282323548,756.5268582136164,729.3478450968145,276.82667083073073,429.53522798251083,351.180199875078,547.0617738913179,439.92473454091186,674.1823235477826,192.87913803872567,182.48963148032476,192.87913803872567,247.24915677701438,161.6986258588381,328.79818863210494
labeled-data/1636314812_saved_stream.pkl_right/img170.png,1286.5955652717053,523.0767645221736,1284.1970643347909,561.4527795128045,1281.7985633978765,602.2272954403497,,,,,,,998.7754528419737,453.52023735165517,1010.7679575265458,506.2872579637726,1017.9634603372892,551.8587757651468,298.41317926296057,422.33972517176767,363.1727045596502,544.6632729544035,442.32323547782624,666.9868207370394,195.27763897564006,182.48963148032476,195.27763897564006,242.45215490318537,164.0971267957525,326.39968769519055
labeled-data/1636314812_saved_stream.pkl_right/img173.png,1284.1970643347909,520.6782635852592,1281.7985633978765,559.0542785758901,1284.1970643347909,595.0317926296065,,,,,,,1106.707995003123,403.1517176764521,1111.504996876952,453.52023735165517,1116.3019987507807,506.2872579637726,300.81168019987496,422.33972517176767,372.76670830730785,542.264772017489,447.12023735165513,666.9868207370394,190.48063710181128,182.48963148032476,190.48063710181128,235.2566520924422,161.6986258588381,328.79818863210494
labeled-data/1636314812_saved_stream.pkl_right/img180.png,1284.1970643347909,518.2797626483448,1279.4000624609619,559.0542785758901,1281.7985633978765,602.2272954403497,,,,,,,1272.2045596502187,333.5951905059337,1269.8060587133043,379.1667083073078,1267.4075577763897,436.7307307932542,291.2176764522173,424.73822610868206,358.3757026858213,537.4677701436602,437.52623360399747,671.7838226108682,188.08213616489678,177.69262960649576,188.08213616489678,249.64765771392877,164.0971267957525,324.00118675827594
labeled-data/1636314812_saved_stream.pkl_right/img191.png,1288.9940662086196,515.8812617114303,1284.1970643347909,559.0542785758901,1281.7985633978765,599.8287945034353,,,,,,,1315.3775765146784,321.60268582136155,1310.5805746408496,362.3772017489068,1310.5805746408496,417.54272329793866,288.8191755153028,427.13672704559644,377.56371018113674,547.0617738913179,447.12023735165513,666.9868207370394,195.27763897564006,184.88813241723915,188.08213616489678,242.45215490318537,164.0971267957525,326.39968769519055
labeled-data/1636314812_saved_stream.pkl_right/img196.png,1288.9940662086196,513.4827607745159,1281.7985633978765,556.6557776389757,1281.7985633978765,597.430293566521,,,,,,,1312.979075577764,319.20418488444716,1308.1820737039352,367.17420362273583,1300.9865708931918,422.33972517176767,269.63116801998734,429.53522798251083,355.9772017489068,549.4602748282323,451.917239225484,666.9868207370394,192.87913803872567,182.48963148032476,195.27763897564006,237.6551530293566,164.0971267957525,335.9936914428481
labeled-data/1636314812_saved_stream.pkl_right/img199.png,1286.5955652717053,513.4827607745159,1284.1970643347909,556.6557776389757,1286.5955652717053,602.2272954403497,,,,,,,1310.5805746408496,314.4071830106184,1308.1820737039352,369.5727045596502,1303.3850718301062,419.9412242348533,296.01467832604607,424.73822610868206,370.36820737039346,549.4602748282323,444.72173641474075,669.3853216739537,192.87913803872567,182.48963148032476,190.48063710181128,252.04615865084315,166.49562773266695,331.1966895690193
labeled-data/1636314812_saved_stream.pkl_right/img205.png,1288.9940662086196,513.4827607745159,1284.1970643347909,563.851280449719,1281.7985633978765,599.8287945034353,1312.979075577764,316.80568394753277,1310.5805746408496,371.9712054965646,1308.1820737039352,422.33972517176767,298.41317926296057,424.73822610868206,372.76670830730785,547.0617738913179,449.5187382885695,669.3853216739537,192.87913803872567,177.69262960649576,185.6836352279824,247.24915677701438,161.6986258588381,333.5951905059337,,,,,,
labeled-data/1636314812_saved_stream.pkl_right/img213.png,1286.5955652717053,513.4827607745159,1281.7985633978765,556.6557776389757,1277.0015615240475,602.2272954403497,,,,,,,1310.5805746408496,319.20418488444716,1308.1820737039352,364.7757026858212,1300.9865708931918,417.54272329793866,279.2251717676451,427.13672704559644,360.7742036227357,554.2572767020612,437.52623360399747,666.9868207370394,195.27763897564006,182.48963148032476,192.87913803872567,249.64765771392877,159.30012492192367,335.9936914428481
labeled-data/1636314812_saved_stream.pkl_right/img223.png,1288.9940662086196,515.8812617114303,1284.1970643347909,559.0542785758901,1284.1970643347909,599.8287945034353,,,,,,,1308.1820737039352,314.4071830106184,1303.3850718301062,357.58019987507805,1298.5880699562774,417.54272329793866,281.6236727045595,424.73822610868206,384.75921299188,554.2572767020612,461.5112429731417,662.1898188632105,192.87913803872567,182.48963148032476,192.87913803872567,249.64765771392877,161.6986258588381,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_right/img226.png,1288.9940662086196,518.2797626483448,1286.5955652717053,554.2572767020612,1279.4000624609619,602.2272954403497,,,,,,,1312.979075577764,285.62517176764504,1308.1820737039352,343.1891942535915,1305.7835727670206,407.9487195502811,300.81168019987496,422.33972517176767,363.1727045596502,551.8587757651468,439.92473454091186,674.1823235477826,190.48063710181128,184.88813241723915,190.48063710181128,252.04615865084315,161.6986258588381,333.5951905059337
labeled-data/1636314812_saved_stream.pkl_right/img229.png,1286.5955652717053,518.2797626483448,1284.1970643347909,561.4527795128045,1281.7985633978765,602.2272954403497,,,,,,,1288.9940662086196,273.6326670830731,1279.4000624609619,345.5876951905059,1279.4000624609619,419.9412242348533,300.81168019987496,422.33972517176767,394.3532167395377,561.4527795128045,459.1127420362273,664.588319800125,195.27763897564006,182.48963148032476,188.08213616489678,242.45215490318537,159.30012492192367,335.9936914428481
labeled-data/1636314812_saved_stream.pkl_right/img233.png,1288.9940662086196,520.6782635852592,1284.1970643347909,563.851280449719,1281.7985633978765,602.2272954403497,,,,,,,1236.2270455965022,359.97870081199244,1231.4300437226734,427.13672704559644,1229.031542785759,511.0842598376015,300.81168019987496,424.73822610868206,379.96221111805113,542.264772017489,459.1127420362273,671.7838226108682,190.48063710181128,182.48963148032476,190.48063710181128,244.85065584009976,161.6986258588381,328.79818863210494
