scorer,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000
7,891.17,422.202,1.0,896.767,384.917,1.0,905.915,356.363,1.0,1473.659,619.317,1.0,1454.459,661.464,1.0,1434.396,703.863,1.0,536.332,307.755,1.0,595.612,434.759,0.9990000128746033,647.839,557.057,0.9990000128746033,500.277,53.55,1.0,544.155,121.033,0.9990000128746033,566.672,200.519,1.0
8,891.17,422.202,1.0,896.767,384.948,1.0,905.915,356.363,1.0,1473.659,619.172,1.0,1454.507,661.443,1.0,1434.396,703.863,1.0,536.708,307.774,1.0,595.612,434.759,0.996999979019165,647.452,557.057,0.9990000128746033,500.521,53.55,1.0,544.271,121.033,0.9990000128746033,566.672,200.519,1.0
9,891.17,422.202,1.0,896.767,384.948,1.0,905.915,356.363,1.0,1473.659,619.144,1.0,1454.518,661.443,1.0,1434.396,703.863,1.0,536.322,307.974,1.0,595.612,434.759,0.9980000257492065,647.265,557.057,0.9990000128746033,500.761,53.55,1.0,544.47,121.033,0.9990000128746033,566.672,200.519,1.0
10,892.19,422.416,1.0,898.184,385.073,1.0,905.709,354.945,1.0,1473.249,618.712,1.0,1455.28,661.443,1.0,1435.439,704.479,1.0,536.322,307.774,1.0,598.109,430.375,0.9980000257492065,645.808,558.026,0.9990000128746033,500.779,54.354,1.0,544.534,122.062,0.9990000128746033,566.484,201.007,1.0
11,892.19,422.452,1.0,898.185,385.094,1.0,905.709,354.945,1.0,1473.249,618.657,1.0,1455.311,661.334,1.0,1435.44,704.48,1.0,536.083,307.774,1.0,598.356,430.284,0.9980000257492065,645.808,558.026,0.9990000128746033,501.268,54.403,1.0,544.534,122.127,0.9990000128746033,566.472,201.007,1.0
12,892.343,422.452,1.0,898.185,385.418,1.0,905.709,354.931,1.0,1473.194,618.657,1.0,1455.311,661.334,1.0,1435.44,704.777,1.0,536.322,307.71,1.0,598.356,430.171,0.9980000257492065,645.798,558.026,0.9990000128746033,501.268,54.403,1.0,544.608,122.127,0.9990000128746033,566.394,201.007,1.0
13,892.343,422.416,1.0,898.184,385.418,1.0,905.769,354.931,1.0,1473.194,618.712,1.0,1455.28,661.458,1.0,1435.487,704.805,1.0,536.322,307.607,1.0,598.109,430.171,0.9980000257492065,645.808,557.821,0.9990000128746033,500.761,54.354,1.0,544.534,122.127,0.9990000128746033,566.394,201.007,1.0
14,892.594,422.359,1.0,898.185,385.418,1.0,905.816,354.942,1.0,1472.976,618.993,1.0,1454.969,661.894,1.0,1435.439,704.921,1.0,538.06,307.607,1.0,597.992,429.81,0.9990000128746033,645.808,557.766,0.9990000128746033,500.666,54.27,1.0,544.494,121.96,0.9990000128746033,566.338,201.007,1.0
15,892.629,422.359,1.0,898.183,385.265,1.0,905.985,354.948,1.0,1472.976,619.144,1.0,1454.876,662.015,1.0,1435.219,705.316,1.0,538.06,307.607,1.0,597.992,429.515,0.9990000128746033,645.687,557.655,0.9990000128746033,500.666,54.27,1.0,544.468,121.933,0.9990000128746033,566.324,201.134,1.0
16,892.629,422.345,1.0,898.183,385.265,1.0,905.985,354.942,1.0,1472.891,619.144,1.0,1454.876,662.24,1.0,1435.192,705.316,1.0,538.06,307.649,1.0,597.992,429.513,0.9980000257492065,644.863,557.655,0.9990000128746033,500.638,54.251,1.0,544.476,121.919,0.9980000257492065,566.257,201.144,1.0
17,892.629,422.345,1.0,898.191,385.234,1.0,906.137,354.942,1.0,1472.97,619.108,1.0,1454.836,662.571,1.0,1435.128,705.014,1.0,535.174,307.713,1.0,600.741,429.513,0.996999979019165,644.863,557.607,0.9980000257492065,500.666,54.251,1.0,544.476,121.904,0.9990000128746033,566.324,201.411,1.0
18,892.677,422.345,1.0,898.191,385.234,1.0,906.137,354.91,1.0,1472.97,619.108,1.0,1454.836,663.005,1.0,1434.813,705.014,1.0,535.124,308.449,1.0,603.096,428.674,0.996999979019165,644.863,557.5,0.9980000257492065,500.681,54.268,1.0,544.494,121.904,0.9990000128746033,566.324,201.411,1.0
19,892.498,422.405,1.0,898.074,385.234,1.0,906.24,354.788,1.0,1473.019,619.108,1.0,1454.842,663.251,1.0,1434.813,705.042,1.0,534.988,308.449,1.0,603.096,428.674,0.9980000257492065,646.214,557.5,0.9990000128746033,500.681,54.268,1.0,544.546,121.919,0.9990000128746033,566.257,201.485,1.0
20,892.497,422.629,1.0,898.074,385.588,1.0,906.277,354.788,1.0,1472.97,619.108,1.0,1454.842,663.251,1.0,1434.166,705.014,1.0,534.795,308.449,1.0,600.741,433.603,0.996999979019165,646.355,557.422,0.9980000257492065,500.664,54.268,1.0,544.584,121.904,0.9990000128746033,566.243,201.485,1.0
21,892.462,422.629,1.0,898.003,385.588,1.0,906.341,354.843,1.0,1472.97,619.183,1.0,1454.836,663.251,1.0,1434.265,705.014,1.0,534.795,308.419,1.0,597.797,433.603,0.9990000128746033,646.474,557.422,0.9980000257492065,500.676,54.311,1.0,544.619,121.904,0.9990000128746033,566.243,201.485,1.0
22,892.462,422.629,1.0,898.003,385.588,1.0,906.341,354.789,1.0,1472.894,619.31,1.0,1454.842,662.823,1.0,1434.813,704.991,1.0,534.988,308.331,1.0,597.133,429.159,0.9990000128746033,646.355,557.28,0.9980000257492065,500.676,54.311,1.0,544.657,121.881,0.9990000128746033,566.103,201.324,1.0
23,892.462,422.629,1.0,898.003,385.577,1.0,906.402,354.789,1.0,1472.873,619.356,1.0,1454.822,662.823,1.0,1434.265,704.875,1.0,534.988,308.331,1.0,596.662,429.159,0.9959999918937683,646.214,557.28,0.9980000257492065,500.664,54.366,1.0,544.695,121.881,0.9990000128746033,566.103,201.324,1.0
24,892.462,422.525,1.0,898.07,385.262,1.0,906.417,354.789,1.0,1472.86,619.485,1.0,1454.699,662.823,1.0,1434.265,704.868,1.0,535.151,308.37,1.0,596.662,429.159,0.996999979019165,645.92,557.28,0.9980000257492065,500.676,54.366,1.0,544.695,121.881,0.9990000128746033,566.103,201.324,1.0
25,892.409,422.525,1.0,898.083,385.262,1.0,906.417,354.781,1.0,1472.86,619.842,1.0,1454.54,663.864,1.0,1435.053,704.593,1.0,535.25,308.295,1.0,596.662,428.739,0.996999979019165,645.102,558.101,0.9980000257492065,500.881,54.414,1.0,544.695,121.954,0.9990000128746033,566.134,201.368,1.0
26,892.404,422.54,1.0,898.083,385.262,1.0,906.55,354.781,1.0,1472.873,619.858,1.0,1454.411,663.864,1.0,1435.053,704.593,1.0,535.25,308.295,1.0,596.934,428.739,0.9980000257492065,645.102,558.101,0.9980000257492065,500.908,54.789,1.0,544.605,122.039,0.9990000128746033,566.134,201.393,1.0
27,892.409,422.684,1.0,898.083,385.65,1.0,906.551,354.781,1.0,1472.876,619.858,1.0,1454.381,663.866,1.0,1434.929,704.643,1.0,535.151,308.35,1.0,598.218,429.054,0.9959999918937683,645.102,558.101,0.9980000257492065,501.137,55.0,1.0,544.562,122.039,0.9990000128746033,566.134,201.393,1.0
28,892.404,422.54,1.0,898.034,385.65,1.0,906.579,355.099,1.0,1472.924,619.842,1.0,1454.381,663.864,1.0,1434.929,704.576,1.0,535.438,308.35,1.0,598.218,429.054,0.9980000257492065,645.193,557.774,0.996999979019165,501.137,55.0,0.9990000128746033,544.535,122.039,0.9990000128746033,566.134,201.393,1.0
29,892.404,422.54,1.0,898.014,385.65,1.0,906.579,355.123,1.0,1472.924,619.814,1.0,1454.381,663.864,1.0,1434.806,704.6,1.0,535.538,308.35,1.0,597.012,429.054,0.996999979019165,646.674,557.737,0.996999979019165,500.908,55.165,0.9990000128746033,544.529,121.734,0.9990000128746033,566.194,201.393,1.0
30,892.404,422.394,1.0,897.622,385.127,1.0,906.551,355.123,1.0,1472.924,619.519,1.0,1454.684,663.813,1.0,1434.694,704.643,1.0,535.587,308.35,1.0,597.012,429.055,0.9980000257492065,647.138,556.974,0.9980000257492065,501.042,55.363,0.9990000128746033,544.529,120.893,0.9990000128746033,566.121,201.327,1.0
31,892.162,422.394,1.0,897.476,385.127,1.0,903.543,355.123,1.0,1472.484,619.503,1.0,1454.908,663.085,1.0,1434.251,704.6,1.0,538.492,308.35,1.0,598.426,433.044,0.9990000128746033,650.992,556.424,0.9980000257492065,501.01,55.363,1.0,544.529,120.893,0.9980000257492065,566.411,200.727,1.0
32,891.938,422.301,1.0,896.996,385.013,1.0,903.543,355.245,1.0,1472.337,619.417,1.0,1454.91,663.024,1.0,1434.337,704.6,1.0,538.495,307.128,0.9990000128746033,599.216,434.075,0.9990000128746033,651.004,556.205,0.9990000128746033,501.01,55.363,0.9990000128746033,544.757,120.846,0.9980000257492065,566.411,199.903,1.0
33,891.936,422.394,1.0,896.92,385.013,1.0,903.543,355.35,1.0,1472.269,619.389,1.0,1454.981,662.917,1.0,1434.337,704.6,1.0,538.495,307.128,0.9990000128746033,599.216,436.829,1.0,650.992,556.187,0.9990000128746033,501.042,55.75,0.9990000128746033,544.902,120.846,0.9990000128746033,566.444,199.69,1.0
34,891.562,422.526,1.0,896.699,385.127,1.0,905.787,356.786,1.0,1472.337,619.264,1.0,1454.981,662.836,1.0,1434.337,704.616,1.0,538.492,307.128,1.0,599.216,436.964,1.0,650.694,556.187,0.9990000128746033,501.382,55.827,0.9990000128746033,544.922,121.032,0.9980000257492065,566.444,199.69,1.0
35,890.738,422.799,1.0,896.661,385.813,1.0,905.83,358.177,1.0,1472.397,619.389,1.0,1454.981,662.367,1.0,1434.376,704.459,1.0,535.995,308.196,1.0,599.216,437.399,1.0,650.694,555.779,0.9980000257492065,501.382,55.838,0.9990000128746033,544.953,121.032,0.9990000128746033,566.471,199.903,1.0
36,890.7,422.961,1.0,896.552,386.088,1.0,905.83,358.937,1.0,1472.34,619.417,1.0,1454.957,662.185,1.0,1434.425,704.391,1.0,535.995,308.501,1.0,597.48,437.787,1.0,650.694,555.779,0.9990000128746033,501.423,55.827,0.9990000128746033,544.953,120.883,0.9990000128746033,566.549,200.254,1.0
37,890.691,423.011,1.0,896.417,386.173,1.0,905.787,358.937,1.0,1472.34,619.677,1.0,1454.957,662.185,1.0,1434.785,704.286,1.0,535.541,308.501,1.0,597.403,437.787,0.9990000128746033,650.543,555.779,1.0,501.423,56.042,0.9990000128746033,544.953,121.032,0.9990000128746033,566.595,200.354,1.0
38,890.691,423.088,1.0,896.417,386.368,1.0,905.83,358.937,1.0,1472.397,619.694,1.0,1454.862,662.185,1.0,1434.895,704.391,1.0,535.995,308.298,1.0,597.48,437.399,0.9990000128746033,650.543,555.844,1.0,501.479,56.052,0.9990000128746033,544.967,120.883,0.9990000128746033,566.629,200.607,1.0
39,890.695,423.104,1.0,896.54,386.368,1.0,905.68,359.764,1.0,1472.397,619.804,1.0,1454.815,662.607,1.0,1434.895,704.391,1.0,537.883,308.298,1.0,598.145,436.639,1.0,649.793,556.017,0.9990000128746033,501.608,56.165,0.9990000128746033,544.967,120.683,0.9990000128746033,566.629,200.607,1.0
40,890.691,423.221,1.0,896.54,386.217,1.0,905.589,358.707,1.0,1472.42,619.804,1.0,1454.389,662.607,1.0,1434.895,704.613,1.0,537.883,308.298,1.0,598.145,436.639,0.9990000128746033,649.793,556.114,0.9990000128746033,501.964,56.143,0.9990000128746033,544.976,120.625,0.9980000257492065,566.629,200.635,1.0
41,890.601,423.105,1.0,896.196,386.217,1.0,905.039,358.081,1.0,1472.574,619.804,1.0,1454.376,662.788,1.0,1434.845,704.613,1.0,535.853,308.1,1.0,598.145,436.256,1.0,649.793,556.114,0.9990000128746033,502.158,56.143,0.9990000128746033,545.266,120.544,0.9990000128746033,566.565,200.607,1.0
42,890.601,423.105,1.0,896.54,385.544,1.0,905.039,357.481,1.0,1472.574,619.933,1.0,1454.376,662.89,1.0,1434.845,704.613,1.0,535.853,308.034,1.0,598.361,436.256,0.9990000128746033,649.859,556.145,0.9990000128746033,502.235,56.143,0.9990000128746033,545.268,120.544,0.9990000128746033,566.426,200.607,1.0
43,890.421,423.149,1.0,896.54,385.544,1.0,905.039,357.263,1.0,1472.574,619.999,1.0,1454.36,663.136,1.0,1434.845,704.613,1.0,535.853,308.034,1.0,598.145,436.256,1.0,649.859,556.114,0.9990000128746033,502.235,56.13,0.9990000128746033,545.315,120.625,0.9980000257492065,566.383,200.629,1.0
44,889.89,423.227,1.0,897.249,385.544,1.0,905.982,357.231,0.9980000257492065,1472.477,620.102,1.0,1454.376,663.383,1.0,1434.713,704.484,1.0,535.853,308.034,1.0,597.42,435.167,0.9990000128746033,649.905,556.068,0.9990000128746033,502.235,56.003,0.9990000128746033,545.339,121.03,0.9990000128746033,566.383,200.731,1.0
45,889.868,423.511,1.0,896.563,386.359,1.0,906.99,357.155,1.0,1472.477,620.102,1.0,1454.381,663.936,1.0,1434.848,704.367,1.0,536.278,308.034,1.0,596.339,435.167,0.9990000128746033,649.975,555.894,0.9990000128746033,502.186,56.003,0.9990000128746033,545.339,121.062,0.9990000128746033,566.371,200.629,1.0
46,889.868,423.826,1.0,897.311,386.815,1.0,909.75,356.731,0.9990000128746033,1472.297,620.102,1.0,1454.471,663.936,1.0,1435.061,704.294,1.0,536.278,308.034,1.0,595.688,436.678,1.0,649.975,555.734,1.0,502.047,56.003,0.9990000128746033,545.268,121.189,0.9990000128746033,566.383,200.629,1.0
47,889.868,423.92,1.0,896.563,387.154,1.0,910.424,356.536,0.9990000128746033,1472.297,620.054,1.0,1454.604,663.936,1.0,1434.848,704.329,1.0,536.278,308.233,1.0,595.688,436.826,0.9990000128746033,649.733,555.734,0.9990000128746033,502.047,56.13,0.9990000128746033,545.162,121.283,0.9990000128746033,566.394,200.348,1.0
48,891.038,425.198,1.0,897.814,387.822,1.0,911.028,356.398,1.0,1472.282,620.049,1.0,1454.809,663.79,1.0,1434.92,704.329,1.0,535.88,308.233,1.0,595.688,436.898,0.9990000128746033,649.63,555.734,0.9990000128746033,501.937,56.154,0.9990000128746033,545.118,121.343,0.9990000128746033,566.407,200.13,1.0
49,891.908,425.206,1.0,897.814,387.154,1.0,910.664,355.833,1.0,1472.297,620.043,1.0,1454.889,663.741,1.0,1434.975,704.329,1.0,535.88,308.233,1.0,596.358,437.388,1.0,649.593,555.734,0.9990000128746033,501.937,56.273,0.9990000128746033,544.949,121.343,0.9990000128746033,566.394,200.13,1.0
50,891.908,425.206,1.0,897.814,387.154,1.0,910.664,354.997,1.0,1472.28,620.043,1.0,1454.889,663.741,1.0,1434.92,704.394,1.0,535.88,307.966,1.0,596.499,437.857,1.0,649.126,555.734,0.9990000128746033,502.047,56.273,0.9990000128746033,544.94,121.283,0.9980000257492065,566.394,200.13,1.0
51,891.908,425.206,1.0,895.822,386.561,0.9980000257492065,910.424,354.75,0.9990000128746033,1472.216,620.043,1.0,1454.809,663.79,1.0,1434.518,704.558,1.0,537.472,307.966,1.0,597.5,437.857,0.9990000128746033,648.733,555.559,0.9990000128746033,502.195,56.273,0.9990000128746033,544.719,121.051,0.9980000257492065,566.358,199.993,1.0
52,,,,,,,,,,1472.216,620.223,1.0,1454.709,664.448,1.0,1434.614,704.582,1.0,537.493,307.966,1.0,598.134,437.857,0.9959999918937683,648.733,555.559,0.9990000128746033,502.246,55.94,0.9990000128746033,543.068,120.743,0.996999979019165,566.358,200.008,1.0
53,,,,,,,,,,1472.239,620.223,1.0,1454.709,664.448,1.0,1434.518,704.619,1.0,537.493,307.983,1.0,598.711,439.394,0.9980000257492065,648.733,555.733,0.9990000128746033,502.246,55.94,0.9990000128746033,543.068,120.743,0.9959999918937683,566.358,200.216,1.0
54,,,,,,,,,,1472.216,620.223,1.0,1454.709,664.537,1.0,1434.518,704.619,1.0,537.472,308.01,1.0,598.711,437.555,0.9990000128746033,648.662,555.755,0.9990000128746033,502.258,55.723,0.9990000128746033,543.068,120.677,0.996999979019165,566.373,200.216,1.0
55,,,,,,,,,,1472.212,619.961,1.0,1454.884,664.537,1.0,1434.614,704.619,1.0,536.294,308.01,1.0,598.821,436.852,0.9980000257492065,648.662,555.755,0.9990000128746033,502.286,55.94,0.9990000128746033,543.193,120.677,0.996999979019165,566.46,200.216,1.0
56,,,,,,,,,,1472.212,619.848,1.0,1454.929,664.342,1.0,1434.614,704.57,1.0,536.023,307.983,1.0,598.497,436.852,0.9990000128746033,646.428,557.629,0.9990000128746033,502.246,55.94,0.9990000128746033,543.257,120.677,0.996999979019165,566.469,200.231,1.0
57,,,,,,,,,,1472.212,619.776,1.0,1454.961,664.291,1.0,1434.268,704.57,1.0,535.88,307.83,1.0,598.821,436.658,0.9990000128746033,646.007,557.666,0.9990000128746033,502.204,55.723,0.9990000128746033,543.264,120.677,0.996999979019165,566.578,200.259,1.0
58,,,,,,,,,,1472.038,619.776,1.0,1454.961,664.291,1.0,1435.046,704.443,1.0,535.649,307.808,1.0,598.521,436.285,0.9990000128746033,646.0,557.671,0.9990000128746033,502.121,55.723,0.9990000128746033,543.257,120.655,0.996999979019165,566.578,200.464,1.0
59,,,,,,,,,,1472.038,619.776,1.0,1454.929,664.291,1.0,1434.915,704.443,1.0,535.649,307.808,1.0,598.566,435.408,0.9990000128746033,646.0,557.795,0.9990000128746033,501.967,55.917,0.9990000128746033,543.257,120.397,0.9980000257492065,566.578,200.537,1.0
60,,,,,,,,,,1472.074,619.78,1.0,1454.666,664.55,1.0,1434.309,704.549,1.0,535.381,307.808,1.0,598.521,435.786,0.9990000128746033,646.007,557.795,0.9990000128746033,501.967,55.771,0.9990000128746033,543.257,120.397,0.9959999918937683,566.495,200.551,1.0
61,,,,,,,,,,1472.635,619.847,1.0,1454.666,664.55,1.0,1434.915,704.224,1.0,535.381,308.045,1.0,598.566,436.285,0.9990000128746033,646.078,557.795,0.9990000128746033,502.04,55.917,0.9990000128746033,543.221,120.397,0.996999979019165,566.494,200.686,1.0
62,,,,,,,,,,1472.512,619.847,1.0,1454.526,664.675,1.0,1434.915,704.224,1.0,535.649,308.175,1.0,598.566,435.805,1.0,646.099,557.66,0.9990000128746033,502.04,56.01,0.9990000128746033,543.221,120.397,0.996999979019165,566.494,200.704,1.0
63,,,,,,,,,,1472.512,619.847,1.0,1453.624,665.824,1.0,1434.363,704.549,1.0,535.794,308.175,1.0,600.026,435.805,0.9990000128746033,646.173,557.494,0.9990000128746033,502.007,56.023,0.9990000128746033,543.283,120.402,0.9959999918937683,566.426,200.727,1.0
64,,,,,,,,,,1472.512,619.811,1.0,1453.449,665.92,1.0,1434.309,704.677,1.0,535.825,308.175,1.0,600.12,437.695,0.9990000128746033,647.915,557.099,0.9990000128746033,502.007,56.174,0.9990000128746033,543.369,120.418,0.996999979019165,566.426,200.732,1.0
65,,,,,,,,,,1472.475,619.811,1.0,1453.428,665.92,1.0,1434.277,704.853,1.0,535.846,307.831,1.0,600.12,438.094,0.9990000128746033,647.915,557.099,0.9990000128746033,501.936,56.324,0.9990000128746033,543.369,120.464,0.996999979019165,566.426,200.798,1.0
66,,,,,,,,,,1472.286,619.811,1.0,1453.354,666.102,1.0,1434.277,704.858,1.0,535.88,307.831,1.0,600.026,438.094,0.9990000128746033,647.915,556.845,0.9990000128746033,501.689,56.324,0.9990000128746033,543.369,120.522,0.996999979019165,566.426,200.852,1.0
67,,,,,,,,,,1472.286,619.872,1.0,1453.354,666.136,1.0,1434.277,705.038,1.0,536.223,307.831,1.0,600.377,438.094,0.9980000257492065,647.859,556.845,0.9990000128746033,501.636,56.188,0.9990000128746033,543.369,120.522,0.996999979019165,566.474,200.9,1.0
68,,,,,,,,,,1472.302,619.904,1.0,1453.354,666.148,1.0,1434.314,705.204,1.0,536.875,308.059,1.0,600.178,433.777,0.9990000128746033,647.498,556.884,0.9990000128746033,501.562,56.337,0.9990000128746033,543.369,120.522,0.996999979019165,566.474,200.9,1.0
69,,,,,,,,,,1472.439,619.904,1.0,1453.366,666.201,1.0,1434.314,705.225,1.0,536.875,308.267,1.0,599.966,433.338,0.9990000128746033,647.324,557.07,0.9990000128746033,501.562,56.188,0.9990000128746033,543.348,120.68,0.996999979019165,566.486,200.975,1.0
70,,,,,,,,,,1472.439,619.872,1.0,1453.384,666.148,1.0,1434.365,705.225,1.0,536.875,308.437,1.0,600.178,433.338,0.9990000128746033,647.498,557.048,0.9990000128746033,501.636,56.188,0.9990000128746033,543.28,120.683,0.996999979019165,566.486,200.9,1.0
71,,,,,,,,,,1472.619,619.862,1.0,1453.398,666.136,1.0,1434.314,705.225,1.0,536.4,308.666,1.0,600.199,433.624,0.9990000128746033,647.764,557.048,0.9990000128746033,501.796,56.369,0.9990000128746033,543.202,120.736,0.996999979019165,566.486,200.805,1.0
