scorer,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000
7,1461.208,731.608,1.0,1455.415,676.949,1.0,1448.755,629.34,1.0,1694.339,625.644,1.0,1663.225,675.863,1.0,1643.158,717.865,1.0,1746.615,135.053,0.9959999918937683,1692.055,264.325,0.9980000257492065,1645.063,391.374,0.9980000257492065,853.886,73.992,0.9990000128746033,888.27,139.97,0.9990000128746033,900.024,220.234,1.0
8,1463.526,731.465,1.0,1454.995,678.69,1.0,1446.93,630.284,1.0,1692.482,626.964,1.0,1663.198,675.836,1.0,1643.193,718.088,1.0,1743.421,135.241,0.9909999966621399,1692.055,261.509,0.9990000128746033,1643.096,391.651,0.996999979019165,853.886,74.167,0.9990000128746033,888.27,137.847,0.9980000257492065,900.459,220.635,1.0
9,1463.535,731.45,1.0,1454.931,678.733,1.0,1446.819,630.319,1.0,1692.472,627.053,1.0,1663.175,675.756,1.0,1643.193,718.088,1.0,1743.421,134.541,0.9819999933242798,1691.443,261.469,0.9990000128746033,1643.096,391.651,0.996999979019165,853.984,74.222,0.9990000128746033,888.27,137.149,0.996999979019165,900.537,220.872,1.0
10,1464.009,731.45,1.0,1454.103,679.28,1.0,1446.726,631.784,1.0,1692.157,627.053,1.0,1662.875,674.376,1.0,1642.755,718.088,1.0,1743.421,134.541,0.9509999752044678,1691.443,261.469,0.9980000257492065,1642.87,391.651,0.9990000128746033,854.35,74.414,0.9990000128746033,888.207,134.769,0.9980000257492065,901.425,220.872,1.0
11,1464.03,731.465,1.0,1454.103,679.857,1.0,1446.819,632.102,1.0,1692.157,626.964,1.0,1662.703,673.907,1.0,1642.755,718.045,1.0,1743.939,135.241,0.921999990940094,1699.219,261.469,0.996999979019165,1642.886,391.651,0.9990000128746033,854.35,74.414,0.9990000128746033,888.207,134.629,0.9990000128746033,901.699,220.872,1.0
12,1464.05,731.724,1.0,1454.103,679.857,1.0,1446.93,632.102,1.0,1692.135,625.993,1.0,1662.703,673.885,1.0,1642.918,717.426,1.0,1744.739,135.426,0.9940000176429749,1699.445,263.814,0.9980000257492065,1642.886,391.696,0.9990000128746033,854.35,74.414,0.9990000128746033,888.187,134.612,0.9980000257492065,901.699,222.361,1.0
13,1464.03,731.772,1.0,1454.148,679.595,1.0,1447.014,631.88,1.0,1692.135,625.993,1.0,1662.703,673.885,1.0,1642.755,717.426,1.0,1745.38,135.426,0.9850000143051147,1699.219,264.405,0.9959999918937683,1642.754,391.696,0.9990000128746033,854.35,74.414,0.9990000128746033,888.272,134.612,0.9980000257492065,901.699,222.334,1.0
14,1464.009,731.823,1.0,1454.167,679.326,1.0,1447.014,631.784,1.0,1692.135,625.993,1.0,1662.844,673.907,1.0,1642.518,717.426,1.0,1745.38,135.426,0.9509999752044678,1699.219,264.405,0.996999979019165,1642.739,392.058,0.9990000128746033,854.35,74.443,0.9990000128746033,888.272,134.465,0.9980000257492065,902.685,222.334,1.0
15,1463.182,731.901,1.0,1454.295,679.326,1.0,1447.014,631.047,1.0,1690.875,627.09,1.0,1663.105,674.757,1.0,1642.181,718.292,1.0,1745.38,134.805,0.9980000257492065,1698.629,264.545,0.9980000257492065,1642.739,393.938,0.9879999756813049,854.876,74.869,0.9990000128746033,888.282,134.612,0.9990000128746033,901.02,222.935,1.0
16,1463.085,732.025,1.0,1454.389,679.315,1.0,1446.437,630.647,1.0,1690.875,627.32,1.0,1663.411,674.786,1.0,1642.115,718.328,1.0,1743.445,133.991,0.9869999885559082,1698.629,264.545,1.0,1642.739,394.181,0.9980000257492065,855.218,74.477,0.9959999918937683,891.396,134.942,0.9990000128746033,900.99,229.92,1.0
17,1463.073,732.025,1.0,1454.509,679.315,1.0,1446.367,630.238,1.0,1690.848,627.32,1.0,1663.411,674.867,1.0,1642.094,718.357,1.0,1743.422,133.991,0.9909999966621399,1698.629,264.545,0.9990000128746033,1648.255,394.181,0.9980000257492065,855.237,74.477,0.9959999918937683,891.396,137.688,0.9990000128746033,900.896,230.513,1.0
18,1463.073,732.058,1.0,1454.509,679.326,1.0,1446.367,629.977,1.0,1690.848,627.32,1.0,1663.438,674.786,1.0,1642.094,718.357,1.0,1742.646,133.991,0.9879999756813049,1698.629,264.543,0.9990000128746033,1648.962,393.938,0.9990000128746033,855.481,74.477,0.9990000128746033,891.396,137.688,0.9990000128746033,899.67,230.639,1.0
19,1463.073,732.086,1.0,1454.509,679.414,1.0,1446.437,629.928,1.0,1690.869,627.091,1.0,1663.438,674.867,1.0,1642.068,718.428,1.0,1743.422,134.034,0.9890000224113464,1698.737,264.543,0.9980000257492065,1648.983,393.692,0.9990000128746033,855.481,74.477,0.9990000128746033,890.86,137.688,0.9990000128746033,899.502,230.513,1.0
20,1463.341,732.025,1.0,1454.311,679.992,1.0,1446.619,629.871,1.0,1690.7,626.932,1.0,1663.389,675.02,1.0,1641.942,718.428,1.0,1743.445,134.154,0.9929999709129333,1698.737,264.385,0.9990000128746033,1648.983,393.198,0.9990000128746033,855.447,73.812,0.9990000128746033,889.328,137.688,0.9990000128746033,898.899,229.92,1.0
21,1463.341,732.001,1.0,1454.282,680.017,1.0,1446.619,629.819,1.0,1690.7,626.907,1.0,1663.036,675.034,1.0,1641.901,718.468,1.0,1743.422,134.234,0.9950000047683716,1698.574,264.543,0.9990000128746033,1648.993,393.198,0.9990000128746033,855.481,73.812,0.9959999918937683,889.226,137.174,0.9990000128746033,898.629,229.485,1.0
22,1463.341,732.031,1.0,1454.217,680.017,1.0,1446.619,629.819,1.0,1690.869,626.884,1.0,1663.124,675.075,1.0,1641.901,718.558,1.0,1742.646,134.154,0.9959999918937683,1698.432,264.543,0.9990000128746033,1648.993,393.198,0.9990000128746033,855.931,73.664,0.9980000257492065,889.16,137.072,0.9990000128746033,898.629,229.427,1.0
23,1463.029,732.001,1.0,1454.282,679.992,1.0,1446.619,629.781,1.0,1690.873,626.671,1.0,1663.124,675.099,1.0,1641.901,718.558,1.0,1742.359,134.034,0.996999979019165,1696.975,264.711,0.9980000257492065,1649.522,393.237,0.9990000128746033,857.489,74.751,0.996999979019165,889.226,137.174,0.9980000257492065,898.629,229.427,1.0
24,1462.834,732.001,1.0,1454.282,679.862,1.0,1446.619,629.781,1.0,1690.878,626.616,1.0,1662.998,675.099,1.0,1641.848,718.601,1.0,1739.362,133.794,0.9950000047683716,1696.975,264.976,0.9980000257492065,1649.522,393.99,0.9990000128746033,855.931,74.89,0.9990000128746033,888.31,136.568,0.9990000128746033,898.612,229.427,1.0
25,1462.78,732.011,1.0,1454.845,679.807,1.0,1446.83,629.781,1.0,1690.878,626.616,1.0,1663.124,675.099,1.0,1641.795,718.729,1.0,1739.001,133.525,0.996999979019165,1691.932,265.802,0.9980000257492065,1649.522,393.99,0.9990000128746033,857.489,75.182,0.9980000257492065,888.31,136.568,1.0,898.674,229.958,1.0
26,1462.78,732.028,1.0,1454.845,679.782,1.0,1446.863,630.11,1.0,1690.878,626.671,1.0,1663.618,675.057,1.0,1641.795,718.802,1.0,1739.001,133.525,0.9950000047683716,1691.682,265.802,0.9990000128746033,1649.44,393.99,0.9990000128746033,858.203,75.182,0.9990000128746033,890.606,136.568,0.9980000257492065,901.768,229.958,1.0
27,1462.655,732.011,1.0,1454.845,679.782,1.0,1447.007,630.301,1.0,1690.925,626.675,1.0,1663.618,675.018,1.0,1641.541,718.808,1.0,1739.362,133.794,0.996999979019165,1691.932,266.042,0.996999979019165,1649.31,393.816,0.9990000128746033,858.358,75.182,0.9980000257492065,891.003,136.568,0.9990000128746033,902.902,229.958,1.0
28,1462.396,732.011,1.0,1454.291,679.862,1.0,1447.007,630.92,1.0,1690.878,626.675,1.0,1663.531,675.018,1.0,1639.524,719.06,1.0,1740.046,135.091,0.996999979019165,1691.932,266.015,0.9940000176429749,1648.711,393.722,0.9980000257492065,861.805,72.801,0.9980000257492065,896.024,133.917,0.9990000128746033,905.539,227.685,1.0
29,1462.396,732.011,1.0,1454.255,681.054,1.0,1447.007,630.994,1.0,1690.801,626.675,1.0,1663.618,674.845,1.0,1639.351,719.17,1.0,1742.79,135.203,0.9959999918937683,1691.932,266.052,0.996999979019165,1647.753,393.598,0.9980000257492065,874.716,67.802,0.9990000128746033,902.453,128.289,0.9990000128746033,909.858,220.127,1.0
30,1463.226,732.17,1.0,1454.101,681.32,1.0,1446.93,631.647,1.0,1690.783,626.675,1.0,1663.618,674.845,1.0,1639.351,719.17,1.0,1743.203,135.203,0.9950000047683716,1691.977,266.052,0.9980000257492065,1647.721,393.598,0.9990000128746033,883.477,63.357,0.9990000128746033,913.127,126.713,1.0,918.461,220.011,1.0
31,1462.967,732.548,1.0,1454.066,681.857,1.0,1446.687,632.906,1.0,1690.783,626.625,1.0,1663.707,675.018,1.0,1639.351,719.134,1.0,1743.279,135.091,0.9940000176429749,1692.163,266.709,0.9980000257492065,1647.721,393.598,0.9980000257492065,894.828,58.108,0.9990000128746033,921.505,120.08,0.9980000257492065,926.701,216.345,1.0
32,1462.967,732.804,1.0,1454.066,682.005,1.0,1446.538,632.906,1.0,1690.709,626.625,1.0,1663.937,674.724,1.0,1639.617,719.134,1.0,1743.432,135.091,0.9929999709129333,1692.163,266.052,0.9980000257492065,1647.753,393.667,0.9990000128746033,898.843,56.117,0.9990000128746033,926.637,117.106,0.9990000128746033,927.813,214.652,1.0
33,1462.967,732.987,1.0,1453.918,682.189,1.0,1446.123,632.906,1.0,1690.207,627.023,1.0,1663.937,674.577,1.0,1639.682,719.302,1.0,1743.743,135.0,0.9919999837875366,1692.163,266.052,0.9980000257492065,1647.753,393.756,0.9990000128746033,907.287,55.304,0.9990000128746033,932.527,115.834,1.0,936.265,214.625,1.0
34,1462.294,732.804,1.0,1453.394,682.273,1.0,1446.081,630.16,1.0,1689.73,627.047,1.0,1663.937,674.443,1.0,1639.837,719.416,1.0,1743.743,135.0,0.9929999709129333,1692.084,266.486,0.996999979019165,1647.721,393.821,0.9990000128746033,923.608,45.699,0.9990000128746033,946.861,108.758,1.0,945.5,203.449,0.9990000128746033
35,1461.348,732.669,1.0,1453.228,682.206,1.0,1446.035,630.16,1.0,1689.73,627.203,1.0,1663.937,674.443,1.0,1639.78,719.457,1.0,1743.743,135.166,0.9940000176429749,1692.042,266.486,0.9980000257492065,1642.574,393.821,0.9980000257492065,928.892,42.219,0.9990000128746033,953.337,105.107,0.9980000257492065,951.012,201.322,1.0
36,1461.096,732.736,1.0,1453.169,682.363,1.0,1446.025,630.072,1.0,1689.73,627.203,1.0,1663.808,674.443,1.0,1639.682,719.533,1.0,1744.16,135.349,0.9959999918937683,1691.771,266.014,0.9980000257492065,1642.365,393.756,0.9980000257492065,938.819,36.795,0.9990000128746033,959.944,99.485,1.0,956.42,194.047,0.9990000128746033
37,1461.096,732.669,1.0,1453.045,682.49,1.0,1445.979,630.16,1.0,1689.967,627.352,1.0,1663.808,674.485,1.0,1639.682,719.565,1.0,1744.066,135.349,0.9940000176429749,1691.771,266.014,0.9990000128746033,1641.824,393.592,0.996999979019165,945.078,29.847,0.9990000128746033,968.257,94.672,0.9990000128746033,967.405,186.017,0.996999979019165
38,1461.096,732.598,1.0,1453.045,682.49,1.0,1445.795,630.29,1.0,1690.022,627.352,1.0,1663.808,674.485,1.0,1639.78,719.533,1.0,1742.225,136.464,0.9959999918937683,1691.236,265.673,0.9980000257492065,1641.682,393.413,0.9980000257492065,953.54,29.829,0.9980000257492065,975.814,92.428,1.0,974.917,183.564,1.0
39,1461.719,732.669,1.0,1453.039,682.514,1.0,1445.658,630.32,1.0,1690.05,627.352,1.0,1663.968,674.51,1.0,1639.78,719.457,1.0,1742.713,136.464,0.996999979019165,1691.129,264.927,0.9980000257492065,1641.675,393.143,0.9990000128746033,962.096,28.344,0.9990000128746033,985.782,91.393,0.9980000257492065,985.593,180.178,0.9850000143051147
40,1461.737,732.544,1.0,1453.045,682.514,1.0,1445.658,630.32,1.0,1690.05,627.304,1.0,1663.968,674.485,1.0,1641.732,719.284,1.0,1744.066,136.464,0.996999979019165,1691.129,264.872,0.9980000257492065,1641.675,393.143,0.9980000257492065,966.696,27.862,0.9990000128746033,990.276,89.42,0.9990000128746033,990.33,178.016,1.0
41,1461.822,732.434,1.0,1453.097,682.514,1.0,1445.658,630.32,1.0,1690.05,627.304,1.0,1663.968,674.51,1.0,1641.847,719.132,1.0,1742.713,136.229,0.996999979019165,1691.236,264.729,0.9980000257492065,1641.682,393.111,0.9980000257492065,970.679,27.862,0.9990000128746033,992.173,89.42,0.9990000128746033,993.969,178.016,1.0
42,1462.267,732.172,1.0,1453.097,682.334,1.0,1445.887,630.076,1.0,1690.09,626.955,1.0,1663.359,674.51,1.0,1641.847,718.558,1.0,1742.147,135.878,0.996999979019165,1691.361,264.472,0.9980000257492065,1641.778,393.111,0.9980000257492065,973.085,27.862,0.9990000128746033,996.021,91.393,1.0,993.969,178.016,1.0
43,1462.267,732.0,1.0,1453.097,682.334,1.0,1446.537,629.971,1.0,1690.09,626.875,1.0,1663.359,674.684,1.0,1641.732,718.558,1.0,1742.713,135.873,0.9980000257492065,1691.52,264.472,0.9980000257492065,1642.009,393.111,0.9980000257492065,976.769,30.321,0.9990000128746033,1000.672,92.544,0.9990000128746033,993.969,176.994,0.9810000061988831
44,1462.322,731.756,1.0,1453.097,682.334,1.0,1446.605,629.923,1.0,1690.09,626.875,1.0,1663.359,674.826,1.0,1641.681,718.512,1.0,1742.843,135.537,0.996999979019165,1691.54,264.373,0.9980000257492065,1642.21,392.68,0.9990000128746033,976.769,35.305,1.0,1003.039,97.18,0.9990000128746033,404.558,11.621,0.5109999775886536
45,1462.322,731.756,1.0,1453.083,682.476,1.0,1446.611,629.919,1.0,1690.102,626.875,1.0,1663.385,674.826,1.0,1641.663,718.456,1.0,1742.843,135.537,0.9980000257492065,1691.54,264.373,0.9980000257492065,1642.21,392.68,0.9990000128746033,976.769,40.471,1.0,1003.039,100.099,0.9990000128746033,404.558,11.621,0.531000018119812
46,1462.322,731.756,1.0,1453.075,682.476,1.0,1446.605,629.923,1.0,1690.11,627.043,1.0,1663.452,674.834,1.0,1641.663,718.433,1.0,1743.15,135.258,0.9990000128746033,1691.606,264.373,0.9980000257492065,1642.461,392.626,0.9990000128746033,975.998,41.302,0.9990000128746033,1003.039,103.285,0.9990000128746033,404.558,11.621,0.5130000114440918
47,1462.107,731.982,1.0,1453.075,682.476,1.0,1446.605,629.923,1.0,1690.129,627.071,1.0,1663.94,674.834,1.0,1641.663,718.294,1.0,1743.155,134.816,0.9980000257492065,1691.627,264.373,0.9980000257492065,1642.461,392.375,0.9990000128746033,970.905,42.999,0.9990000128746033,995.265,106.061,1.0,985.922,202.071,0.7590000033378601
48,1462.107,732.025,1.0,1452.658,681.671,1.0,1446.656,629.894,1.0,1691.06,627.289,1.0,1664.297,675.471,1.0,1642.416,717.995,1.0,1743.958,133.199,0.9990000128746033,1691.739,263.598,0.9980000257492065,1643.271,392.303,1.0,969.927,43.429,0.9990000128746033,994.607,108.807,1.0,986.198,210.721,0.9459999799728394
49,1462.054,732.062,1.0,1452.658,681.671,1.0,1446.656,629.894,1.0,1691.217,627.289,1.0,1664.32,675.471,1.0,1642.476,717.937,1.0,1744.255,132.969,0.9980000257492065,1691.863,263.455,0.9990000128746033,1643.486,392.268,0.9990000128746033,967.995,43.814,0.9980000257492065,994.607,109.03,1.0,986.198,211.192,0.8519999980926514
50,1462.021,732.062,1.0,1452.658,681.671,1.0,1446.656,630.003,1.0,1691.217,627.289,1.0,1664.334,675.471,1.0,1642.517,717.887,1.0,1744.961,132.969,0.9990000128746033,1691.907,263.433,0.9980000257492065,1643.54,392.056,1.0,967.995,44.734,0.9990000128746033,994.607,109.08,1.0,986.198,210.721,0.9330000281333923
51,1462.003,732.025,1.0,1453.027,681.71,1.0,1446.683,632.767,1.0,1691.13,627.289,1.0,1664.451,675.401,1.0,1642.476,717.899,1.0,1745.412,132.969,0.9980000257492065,1692.092,263.455,0.9980000257492065,1643.486,392.095,1.0,969.923,45.527,0.9990000128746033,995.461,109.385,1.0,986.014,202.071,0.8360000252723694
52,1461.969,732.062,1.0,1453.096,681.737,1.0,1446.683,632.767,1.0,1691.193,627.345,1.0,1664.464,675.401,1.0,1642.517,717.619,1.0,1746.458,133.15,0.996999979019165,1691.925,263.455,0.9990000128746033,1643.486,392.095,0.9990000128746033,969.923,47.262,0.9980000257492065,995.52,110.153,1.0,985.975,211.192,0.5709999799728394
53,1461.914,732.062,1.0,1453.285,681.825,1.0,1446.696,632.767,1.0,1691.13,627.345,1.0,1664.464,675.23,1.0,1642.517,717.615,1.0,1747.936,133.648,0.9959999918937683,1692.092,263.316,0.9980000257492065,1643.435,392.124,0.9990000128746033,970.048,47.779,0.9980000257492065,995.899,110.153,1.0,985.975,211.909,0.3959999978542328
54,1461.914,732.073,1.0,1453.434,681.825,1.0,1446.808,632.766,1.0,1691.083,627.345,1.0,1664.464,675.401,1.0,1642.459,717.615,1.0,1747.936,133.856,0.9980000257492065,1694.99,263.098,0.9980000257492065,1643.435,392.124,0.9990000128746033,971.272,48.243,0.9990000128746033,996.522,110.726,1.0,404.306,11.51,0.8489999771118164
55,1461.914,731.944,1.0,1453.434,681.818,1.0,1446.834,632.766,1.0,1691.014,627.345,1.0,1664.443,675.414,1.0,1642.459,717.72,1.0,1747.936,133.856,0.9980000257492065,1695.279,262.969,1.0,1643.435,392.125,0.9990000128746033,972.571,48.339,0.9990000128746033,997.489,111.561,1.0,985.975,211.632,0.5210000276565552
56,1462.069,731.944,1.0,1453.434,681.737,1.0,1446.834,632.757,1.0,1691.014,627.487,1.0,1664.323,675.414,1.0,1642.459,717.615,1.0,1747.775,134.01,0.9990000128746033,1695.327,262.969,1.0,1643.435,392.125,0.9990000128746033,974.912,49.882,1.0,1001.558,113.135,0.9990000128746033,986.189,211.632,0.4180000126361847
57,1462.069,731.607,1.0,1453.415,681.684,1.0,1446.859,632.766,1.0,1690.972,627.285,1.0,1664.081,675.414,1.0,1642.452,717.72,1.0,1747.323,134.089,0.9990000128746033,1695.327,262.536,1.0,1643.256,392.124,0.9990000128746033,975.025,50.731,1.0,1003.216,114.375,0.9990000128746033,997.972,211.008,0.9800000190734863
58,1462.069,731.607,1.0,1453.328,681.674,1.0,1446.834,632.814,1.0,1690.876,627.211,1.0,1664.081,675.414,1.0,1642.452,717.77,1.0,1747.048,134.328,0.9980000257492065,1695.327,262.485,1.0,1643.533,392.125,0.9990000128746033,975.6,51.782,1.0,1003.866,114.375,0.9990000128746033,1000.54,209.271,0.9269999861717224
59,1461.891,731.607,1.0,1453.272,681.622,1.0,1446.831,632.814,1.0,1690.876,627.172,1.0,1663.869,675.153,1.0,1642.452,717.77,1.0,1746.334,134.46,0.9980000257492065,1691.912,262.444,0.9990000128746033,1643.312,392.091,0.9990000128746033,979.507,51.782,1.0,1006.366,114.375,0.9990000128746033,1003.226,209.271,0.9990000128746033
60,1461.891,731.881,1.0,1453.272,681.48,1.0,1446.825,632.531,1.0,1690.876,626.925,1.0,1664.081,675.153,1.0,1642.242,717.77,1.0,1744.371,134.632,0.996999979019165,1691.912,262.444,0.9990000128746033,1643.187,391.968,0.9990000128746033,987.466,52.526,1.0,1009.126,115.307,1.0,1012.263,202.511,0.996999979019165
61,1461.891,732.319,1.0,1453.328,681.48,1.0,1446.511,632.658,1.0,1690.876,626.925,1.0,1663.717,675.153,1.0,1642.176,717.77,1.0,1744.15,134.632,0.9980000257492065,1691.897,262.444,0.9990000128746033,1643.187,391.968,0.9990000128746033,989.01,52.776,1.0,1012.466,115.227,1.0,1015.026,200.984,1.0
62,1463.12,732.482,1.0,1453.441,681.48,1.0,1446.503,632.658,1.0,1691.015,626.925,1.0,1664.017,674.867,1.0,1642.068,717.544,1.0,1743.752,134.632,0.9980000257492065,1691.912,262.291,0.9990000128746033,1643.312,392.091,0.9990000128746033,989.01,53.971,1.0,1012.466,115.227,1.0,1015.026,200.882,0.9990000128746033
63,1463.2,732.482,1.0,1453.864,681.977,1.0,1446.503,632.658,1.0,1691.015,627.232,1.0,1663.728,674.867,1.0,1642.058,717.4,1.0,1743.752,134.324,0.9980000257492065,1692.007,262.291,0.9990000128746033,1643.171,392.091,0.9990000128746033,989.01,55.277,1.0,1012.466,116.896,1.0,1015.026,200.882,0.9990000128746033
