scorer,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000
7,1270.256,730.597,1.0,1268.752,676.025,1.0,1265.129,627.823,1.0,1486.807,625.852,1.0,1473.758,677.117,1.0,1450.221,716.938,1.0,1554.028,135.186,0.9449999928474426,1515.754,260.078,0.9990000128746033,1483.704,393.369,0.9980000257492065,604.107,72.523,0.9990000128746033,644.67,135.195,0.9990000128746033,665.977,221.095,0.9990000128746033
8,1269.073,730.597,1.0,1265.566,680.433,1.0,1261.939,627.823,1.0,1486.488,625.98,1.0,1473.758,676.887,1.0,1450.418,718.252,1.0,1554.028,136.236,0.9819999933242798,1515.784,258.635,0.9959999918937683,1489.307,394.52,0.9890000224113464,604.107,73.534,0.9990000128746033,644.853,135.232,0.9980000257492065,666.21,221.095,0.9990000128746033
9,1269.047,730.593,1.0,1265.382,680.574,1.0,1261.612,627.823,1.0,1486.415,625.98,1.0,1473.591,676.86,1.0,1450.815,718.252,1.0,1555.177,136.236,0.9829999804496765,1515.218,258.093,0.9980000257492065,1489.339,395.218,0.9909999966621399,604.119,73.59,0.9990000128746033,645.406,135.488,0.9990000128746033,666.239,221.129,0.9990000128746033
10,1269.024,729.979,1.0,1265.008,681.597,1.0,1261.57,629.914,1.0,1486.224,627.133,1.0,1473.097,676.86,1.0,1450.815,718.252,1.0,1555.177,136.671,0.9390000104904175,1515.218,251.569,0.9819999933242798,1489.508,395.227,0.9860000014305115,604.319,73.59,0.9990000128746033,646.273,135.69,0.996999979019165,668.211,221.981,1.0
11,1269.024,729.787,1.0,1264.9,681.621,1.0,1261.508,629.914,1.0,1485.727,627.133,1.0,1472.897,676.473,1.0,1450.815,718.252,1.0,1555.177,136.236,0.9520000219345093,1515.784,251.569,0.9879999756813049,1489.508,395.227,0.9940000176429749,604.319,73.59,0.9990000128746033,646.273,135.488,0.9990000128746033,668.283,222.469,1.0
12,1269.024,729.787,1.0,1264.9,681.621,1.0,1260.125,629.914,1.0,1485.641,627.451,1.0,1471.823,676.473,1.0,1446.937,718.252,1.0,1553.749,136.619,0.9959999918937683,1516.259,251.569,0.9980000257492065,1491.101,395.227,0.9959999918937683,604.334,73.714,0.9990000128746033,646.273,135.986,0.9990000128746033,668.292,222.469,1.0
13,1268.776,729.804,1.0,1265.008,681.621,1.0,1260.114,629.883,1.0,1485.522,627.461,1.0,1471.819,676.878,1.0,1446.937,719.076,1.0,1552.605,136.153,0.996999979019165,1516.9,251.916,0.9950000047683716,1489.508,394.765,0.996999979019165,604.319,73.484,0.9990000128746033,646.273,135.986,0.9990000128746033,668.292,222.396,1.0
14,1268.231,729.979,1.0,1265.008,681.621,1.0,1259.966,629.8,1.0,1485.341,627.57,1.0,1471.635,676.878,1.0,1446.937,719.076,1.0,1549.183,136.153,0.9940000176429749,1516.9,252.941,0.9990000128746033,1489.407,394.123,0.9959999918937683,604.265,73.331,0.9990000128746033,646.199,136.24,0.9990000128746033,668.211,222.396,1.0
15,1267.953,730.912,1.0,1265.029,681.576,1.0,1259.966,629.645,1.0,1484.95,628.081,1.0,1471.819,676.703,1.0,1447.228,719.076,1.0,1548.503,136.153,0.9940000176429749,1520.916,263.901,0.9980000257492065,1489.313,394.007,0.9980000257492065,604.265,73.484,0.9990000128746033,646.199,136.531,0.9990000128746033,668.069,222.634,1.0
16,1267.923,730.912,1.0,1265.078,681.409,1.0,1259.661,629.645,1.0,1484.936,628.081,1.0,1471.823,676.703,1.0,1449.53,718.763,1.0,1548.503,136.619,0.9950000047683716,1522.798,263.901,0.9950000047683716,1482.096,392.9,0.9959999918937683,604.334,73.546,0.9990000128746033,646.444,136.599,0.9990000128746033,667.825,222.634,1.0
17,1267.89,730.912,1.0,1265.173,681.372,1.0,1259.661,629.645,1.0,1484.936,628.081,1.0,1471.819,676.16,1.0,1449.774,718.651,1.0,1548.503,136.312,0.996999979019165,1523.87,263.901,0.9990000128746033,1481.684,392.88,0.9950000047683716,603.738,73.546,0.9990000128746033,646.762,136.599,0.9980000257492065,667.825,223.445,1.0
18,1267.89,730.77,1.0,1265.277,681.004,1.0,1259.829,629.333,1.0,1484.936,628.049,1.0,1471.743,676.082,1.0,1449.948,718.27,1.0,1548.503,136.642,0.9959999918937683,1523.87,261.69,0.996999979019165,1481.684,392.743,0.9940000176429749,603.738,74.025,0.9990000128746033,646.87,136.599,0.9980000257492065,668.069,223.573,1.0
19,1267.875,730.711,1.0,1265.485,680.955,1.0,1259.856,629.188,1.0,1485.358,627.295,1.0,1472.103,675.633,1.0,1450.141,718.421,1.0,1547.951,136.908,0.996999979019165,1523.87,261.69,0.9990000128746033,1481.684,392.743,0.9950000047683716,603.441,74.025,0.9990000128746033,646.87,136.531,0.9990000128746033,669.035,224.163,1.0
20,1267.713,730.41,1.0,1265.501,680.693,1.0,1259.829,629.03,1.0,1485.364,627.23,1.0,1472.103,675.394,1.0,1450.294,718.282,1.0,1547.951,136.95,0.9980000257492065,1522.393,261.69,0.9990000128746033,1481.939,392.85,0.9959999918937683,603.35,74.025,0.9980000257492065,647.611,136.599,0.9990000128746033,669.094,226.681,1.0
21,1267.644,730.397,1.0,1265.595,680.557,1.0,1259.829,628.866,1.0,1485.364,627.23,1.0,1472.103,675.394,1.0,1450.434,718.348,1.0,1548.546,137.292,0.996999979019165,1522.393,265.662,0.996999979019165,1482.428,392.88,0.9980000257492065,603.018,74.025,0.9990000128746033,648.687,136.481,0.9990000128746033,670.365,226.852,1.0
22,1267.586,730.3,1.0,1265.67,680.545,1.0,1259.683,628.738,1.0,1485.364,627.23,1.0,1472.103,675.068,1.0,1450.443,718.303,1.0,1548.546,137.292,0.9980000257492065,1522.063,265.804,0.9980000257492065,1482.648,392.85,0.9990000128746033,603.151,74.025,0.9980000257492065,649.241,137.343,0.9980000257492065,671.114,226.852,1.0
23,1267.633,730.286,1.0,1265.687,680.443,1.0,1259.621,628.738,1.0,1485.358,627.23,1.0,1472.394,675.065,1.0,1450.461,718.348,1.0,1548.492,137.287,0.9980000257492065,1521.658,265.804,0.9990000128746033,1482.702,392.85,0.9990000128746033,603.151,74.622,0.9980000257492065,649.241,136.481,0.9980000257492065,671.208,226.852,1.0
24,1267.287,730.286,1.0,1265.67,680.282,1.0,1259.553,628.738,1.0,1485.427,627.261,1.0,1472.394,675.068,1.0,1450.461,718.348,1.0,1548.546,137.287,0.9980000257492065,1521.658,265.804,0.9980000257492065,1482.702,392.74,0.9990000128746033,603.151,75.089,0.9980000257492065,649.241,137.343,0.9990000128746033,671.208,227.051,1.0
25,1267.287,730.208,1.0,1265.695,680.239,1.0,1259.621,629.062,1.0,1485.423,627.261,1.0,1472.345,675.065,1.0,1450.443,718.679,1.0,1548.834,137.287,0.996999979019165,1521.173,266.145,0.9990000128746033,1482.733,392.56,0.9990000128746033,603.151,75.198,0.9980000257492065,649.241,136.654,0.9990000128746033,671.208,227.051,1.0
26,1267.382,730.208,1.0,1265.695,680.239,1.0,1259.683,629.339,1.0,1485.423,627.19,1.0,1472.2,675.065,1.0,1450.297,718.74,1.0,1549.34,137.015,0.9950000047683716,1517.422,266.22,0.9980000257492065,1482.85,392.492,0.9990000128746033,605.836,75.198,0.9980000257492065,649.655,138.03,0.9980000257492065,672.36,227.897,1.0
27,1267.633,730.76,1.0,1265.655,680.239,1.0,1259.742,629.426,1.0,1485.423,627.013,1.0,1472.2,675.181,1.0,1450.295,718.77,1.0,1551.628,137.015,0.9959999918937683,1517.094,266.145,0.9990000128746033,1482.85,392.47,0.9990000128746033,605.91,75.198,0.9990000128746033,650.47,136.654,0.9980000257492065,672.755,227.897,1.0
28,1267.794,730.76,1.0,1265.608,680.745,1.0,1259.767,629.576,1.0,1485.427,627.013,1.0,1472.04,675.181,1.0,1450.12,718.886,1.0,1551.628,137.507,0.9950000047683716,1516.839,266.145,0.9980000257492065,1482.814,392.492,0.9990000128746033,612.223,72.575,0.9990000128746033,656.297,136.654,1.0,677.947,227.051,1.0
29,1268.307,730.76,1.0,1264.457,681.443,1.0,1259.767,630.587,1.0,1485.478,626.971,1.0,1471.958,675.019,1.0,1450.12,718.924,1.0,1551.596,137.601,0.9980000257492065,1516.811,265.736,0.9990000128746033,1482.872,392.492,0.9990000128746033,620.78,69.207,1.0,664.612,130.024,0.9990000128746033,684.365,224.354,1.0
30,1268.809,730.802,1.0,1264.421,681.443,1.0,1259.767,630.975,1.0,1485.538,626.971,1.0,1471.958,675.181,1.0,1450.108,719.012,1.0,1551.596,137.507,0.996999979019165,1516.445,265.447,0.9990000128746033,1482.872,392.655,0.9980000257492065,634.389,62.719,0.9980000257492065,673.767,126.812,1.0,692.738,216.961,1.0
31,1269.189,730.802,1.0,1264.129,681.443,1.0,1258.981,631.458,1.0,1485.538,627.068,1.0,1471.958,675.758,1.0,1449.991,719.013,1.0,1551.628,137.507,0.996999979019165,1516.445,265.29,0.9980000257492065,1487.768,393.464,0.9990000128746033,645.165,57.594,0.9990000128746033,683.344,122.405,0.9990000128746033,701.178,215.429,1.0
32,1269.189,730.854,1.0,1264.05,681.482,1.0,1258.968,631.896,1.0,1485.538,627.42,1.0,1472.747,676.489,1.0,1449.946,719.013,1.0,1551.596,137.155,0.996999979019165,1516.538,265.29,0.9980000257492065,1487.768,393.919,0.9990000128746033,649.086,56.111,0.9980000257492065,688.124,121.864,1.0,702.886,213.508,1.0
33,1269.189,731.368,1.0,1263.916,681.482,1.0,1258.93,632.58,1.0,1485.526,627.453,1.0,1472.966,676.489,1.0,1449.946,719.038,1.0,1552.135,136.232,0.9990000128746033,1516.543,265.29,0.9990000128746033,1487.768,394.252,0.9980000257492065,653.661,54.643,0.9990000128746033,692.605,120.488,1.0,708.413,212.661,1.0
34,1268.558,731.752,1.0,1263.483,681.915,1.0,1258.93,632.641,1.0,1485.442,627.453,1.0,1472.966,676.489,1.0,1449.946,719.038,1.0,1552.174,136.178,0.9980000257492065,1516.538,264.91,0.9980000257492065,1487.768,394.252,0.9990000128746033,671.887,44.755,0.9990000128746033,711.078,111.677,1.0,718.807,205.767,1.0
35,1268.508,731.931,1.0,1263.467,681.915,1.0,1258.802,633.059,1.0,1485.281,627.539,1.0,1472.966,676.141,1.0,1449.96,719.038,1.0,1552.174,136.178,0.9980000257492065,1516.543,264.512,0.9980000257492065,1487.768,394.252,0.9980000257492065,681.247,42.135,0.996999979019165,715.38,106.906,0.9990000128746033,725.196,201.044,1.0
36,1268.508,731.943,1.0,1263.388,681.915,1.0,1258.802,633.059,1.0,1485.165,627.453,1.0,1472.966,675.341,1.0,1449.96,718.952,1.0,1552.174,136.005,0.9980000257492065,1516.538,264.355,0.9980000257492065,1487.832,394.272,0.9990000128746033,685.354,36.905,1.0,722.288,103.622,1.0,733.073,196.32,1.0
37,1268.508,732.009,1.0,1263.467,681.874,1.0,1258.909,633.059,1.0,1485.101,627.415,1.0,1473.82,675.341,1.0,1449.978,718.905,1.0,1552.537,136.005,0.9980000257492065,1516.455,263.536,0.9980000257492065,1487.832,394.272,0.9980000257492065,696.224,28.93,0.9980000257492065,730.184,96.39,0.9990000128746033,742.041,189.429,1.0
38,1268.579,732.064,1.0,1263.483,681.783,1.0,1258.909,633.021,1.0,1485.101,627.33,1.0,1473.907,674.994,1.0,1450.121,718.078,1.0,1552.537,136.005,0.9980000257492065,1516.291,262.487,0.9990000128746033,1487.858,394.431,0.9990000128746033,702.017,27.786,0.9990000128746033,738.345,94.478,1.0,748.664,189.33,1.0
39,1268.896,732.064,1.0,1263.696,681.636,1.0,1259.125,632.967,1.0,1485.101,627.33,1.0,1473.907,674.948,1.0,1450.252,717.982,1.0,1552.639,136.468,0.996999979019165,1516.291,262.042,0.9990000128746033,1487.858,394.272,0.9980000257492065,715.328,26.691,0.9980000257492065,752.049,94.051,0.9990000128746033,759.725,189.33,1.0
40,1268.916,732.009,1.0,1264.062,681.327,1.0,1259.241,632.967,1.0,1485.378,627.221,1.0,1473.907,674.948,1.0,1450.308,717.959,1.0,1553.944,136.508,0.996999979019165,1516.123,261.643,0.9990000128746033,1487.832,393.924,0.9980000257492065,717.315,25.406,0.9980000257492065,754.52,94.051,1.0,762.511,189.33,1.0
41,1268.916,731.968,1.0,1264.066,681.301,1.0,1259.595,633.021,1.0,1485.957,627.219,1.0,1473.831,673.799,1.0,1450.341,717.959,1.0,1554.863,136.508,0.9980000257492065,1515.929,261.643,0.9990000128746033,1487.287,393.295,0.9980000257492065,720.642,25.406,0.9990000128746033,756.714,94.478,1.0,764.525,189.429,1.0
42,1268.972,731.95,1.0,1264.066,681.301,1.0,1259.686,633.101,1.0,1486.051,627.219,1.0,1473.831,673.799,1.0,1450.341,717.945,1.0,1554.863,136.468,0.9980000257492065,1515.929,261.643,0.9990000128746033,1487.287,393.234,0.9980000257492065,724.522,25.406,0.9990000128746033,759.883,95.621,0.9990000128746033,767.887,189.529,1.0
43,1268.896,731.897,1.0,1264.062,681.327,1.0,1259.906,633.197,1.0,1486.156,627.219,1.0,1473.831,673.799,1.0,1450.355,717.945,1.0,1554.863,136.468,0.9990000128746033,1515.929,261.682,0.9990000128746033,1483.365,392.609,0.9980000257492065,729.283,31.547,0.996999979019165,764.774,97.629,1.0,772.153,189.764,1.0
44,1268.904,731.744,1.0,1264.01,681.401,1.0,1260.048,633.253,1.0,1486.526,627.275,1.0,1473.831,674.076,1.0,1450.355,717.959,1.0,1553.286,136.113,0.9990000128746033,1515.929,261.682,0.9990000128746033,1482.898,392.548,0.9980000257492065,729.283,33.291,0.9990000128746033,764.774,100.217,1.0,773.584,195.985,1.0
45,1268.904,731.744,1.0,1263.844,681.448,1.0,1260.048,633.197,1.0,1486.599,627.294,1.0,1473.904,674.092,1.0,1450.383,718.209,1.0,1553.108,135.825,0.9990000128746033,1516.136,261.754,0.9990000128746033,1482.857,392.548,0.9980000257492065,729.283,37.834,0.9990000128746033,764.774,102.511,1.0,773.584,200.043,1.0
46,1268.904,731.667,1.0,1263.844,681.448,1.0,1260.065,633.197,1.0,1486.599,627.297,1.0,1473.904,674.123,1.0,1450.428,718.209,1.0,1553.108,134.625,0.9980000257492065,1516.183,261.682,0.9990000128746033,1482.857,392.609,0.9980000257492065,728.277,41.166,0.9990000128746033,764.453,104.123,0.9990000128746033,773.584,200.234,1.0
47,1268.398,731.734,1.0,1263.844,681.401,1.0,1260.065,632.895,1.0,1486.599,627.31,1.0,1473.822,674.227,1.0,1450.383,718.209,1.0,1553.286,134.625,0.996999979019165,1516.328,261.754,0.9990000128746033,1482.898,392.797,0.9980000257492065,717.192,41.326,0.996999979019165,757.26,104.953,1.0,768.088,201.804,1.0
48,1267.791,731.744,1.0,1263.868,681.054,1.0,1260.065,632.818,1.0,1485.503,627.31,1.0,1473.513,675.287,1.0,1450.215,718.019,1.0,1556.392,134.593,0.9990000128746033,1521.084,261.754,1.0,1487.648,395.116,0.9990000128746033,716.278,43.239,0.9980000257492065,757.26,110.688,1.0,764.115,202.082,1.0
49,1267.389,731.734,1.0,1263.997,680.292,1.0,1259.924,632.818,1.0,1485.381,627.361,1.0,1472.947,675.438,1.0,1449.973,718.019,1.0,1556.392,134.625,0.9980000257492065,1522.824,262.889,0.9990000128746033,1487.648,395.551,0.9980000257492065,716.257,43.429,0.9980000257492065,757.26,111.226,1.0,764.115,202.14,1.0
50,1267.389,731.702,1.0,1263.997,680.292,1.0,1260.004,632.818,1.0,1485.235,627.535,1.0,1472.928,675.632,1.0,1449.973,717.974,1.0,1556.392,134.649,0.9980000257492065,1522.824,263.439,0.9990000128746033,1487.735,395.577,0.9980000257492065,716.257,43.483,0.9980000257492065,757.455,111.226,1.0,764.115,202.577,1.0
51,1267.389,731.702,1.0,1263.997,680.292,1.0,1259.924,632.958,1.0,1485.235,627.714,1.0,1472.732,675.632,1.0,1449.973,717.974,1.0,1556.353,134.649,0.9980000257492065,1522.683,263.663,0.9990000128746033,1487.735,395.577,0.9990000128746033,716.257,44.302,0.9990000128746033,757.455,111.59,1.0,765.283,205.642,1.0
52,1267.445,731.682,1.0,1263.997,680.516,1.0,1259.767,632.958,1.0,1485.214,627.751,1.0,1472.732,675.644,1.0,1450.094,717.963,1.0,1556.268,134.593,0.996999979019165,1522.253,263.663,0.9990000128746033,1487.904,395.585,0.9980000257492065,716.82,44.767,0.9990000128746033,757.515,111.609,1.0,765.886,205.708,1.0
53,1267.542,731.629,1.0,1264.038,680.578,1.0,1259.556,632.958,1.0,1485.214,627.845,1.0,1472.771,675.644,1.0,1450.234,717.847,1.0,1556.092,133.268,0.9990000128746033,1522.683,263.439,0.9990000128746033,1488.134,395.585,0.9990000128746033,716.896,45.39,0.9990000128746033,757.543,111.609,1.0,766.383,205.708,1.0
54,1267.862,731.589,1.0,1264.656,681.157,1.0,1259.556,632.816,1.0,1485.281,627.845,1.0,1472.732,675.734,1.0,1450.234,717.847,1.0,1556.092,133.268,0.9990000128746033,1522.253,263.331,0.9990000128746033,1488.251,395.723,0.9990000128746033,717.192,45.742,0.9990000128746033,758.896,112.118,1.0,767.204,206.768,1.0
55,1267.894,731.589,1.0,1264.765,681.342,1.0,1259.556,632.691,1.0,1485.351,627.876,1.0,1472.771,675.734,1.0,1450.275,717.847,1.0,1556.268,133.268,0.9980000257492065,1522.683,263.331,0.9990000128746033,1489.578,395.831,0.9990000128746033,720.652,45.836,0.9990000128746033,759.862,112.588,1.0,769.435,207.7,1.0
56,1268.09,731.589,1.0,1264.869,681.533,1.0,1259.606,632.438,1.0,1485.76,627.845,1.0,1472.859,675.942,1.0,1450.275,718.106,1.0,1556.268,133.648,0.9990000128746033,1522.253,263.331,0.9990000128746033,1489.578,395.79,0.9990000128746033,724.463,48.37,1.0,761.639,113.262,1.0,773.182,207.909,1.0
57,1268.137,731.589,1.0,1264.881,681.533,1.0,1259.606,632.406,1.0,1485.864,627.685,1.0,1472.859,675.952,1.0,1450.31,718.106,1.0,1554.054,135.786,0.9980000257492065,1521.84,263.369,0.9990000128746033,1490.24,395.831,0.9990000128746033,726.564,49.333,1.0,762.167,115.061,0.9990000128746033,774.46,208.383,1.0
58,1268.09,731.618,1.0,1264.881,681.512,1.0,1259.606,632.348,1.0,1486.514,627.678,1.0,1472.665,676.159,1.0,1450.364,718.172,1.0,1554.797,136.054,0.9980000257492065,1520.839,263.369,0.9990000128746033,1490.348,395.831,0.9990000128746033,726.906,49.547,1.0,764.564,115.061,1.0,776.227,210.239,1.0
59,1268.09,731.701,1.0,1264.881,681.665,1.0,1259.459,632.366,1.0,1486.514,627.685,1.0,1472.859,675.952,1.0,1450.508,718.199,1.0,1554.797,136.262,0.9980000257492065,1520.724,263.369,0.9990000128746033,1490.348,395.79,0.9990000128746033,731.271,50.701,0.9990000128746033,767.456,115.276,1.0,776.829,210.528,1.0
60,1268.066,731.618,1.0,1264.881,681.685,1.0,1259.459,632.366,1.0,1486.514,627.685,1.0,1472.808,675.952,1.0,1450.508,718.213,1.0,1554.797,136.275,0.9990000128746033,1519.238,263.418,0.9990000128746033,1490.24,395.627,0.9990000128746033,734.066,50.761,1.0,772.243,116.025,1.0,781.846,211.11,1.0
61,1267.989,731.335,1.0,1264.881,681.687,1.0,1259.459,632.348,1.0,1486.514,627.685,1.0,1472.665,675.385,1.0,1450.508,718.199,1.0,1555.357,136.79,0.9959999918937683,1519.238,263.43,0.9990000128746033,1490.014,395.221,0.9990000128746033,734.504,51.333,1.0,774.214,117.142,1.0,782.44,211.133,1.0
62,1267.989,731.26,1.0,1264.981,682.268,1.0,1259.631,631.997,1.0,1485.768,627.692,1.0,1472.608,675.385,1.0,1450.41,718.199,1.0,1556.268,137.02,0.996999979019165,1519.238,263.205,0.9990000128746033,1489.488,395.094,0.9990000128746033,734.504,52.899,1.0,774.214,117.928,0.9990000128746033,782.814,213.856,1.0
63,1268.066,731.186,1.0,1265.06,682.379,1.0,1259.694,631.756,1.0,1485.768,627.888,1.0,1472.608,675.385,1.0,1450.41,718.185,1.0,1556.46,137.02,0.9959999918937683,1519.275,263.43,0.9990000128746033,1489.419,394.981,0.9990000128746033,734.504,54.792,1.0,774.214,118.147,0.9990000128746033,782.814,214.108,1.0
