scorer,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke
labeled-data/1636318384_saved_stream.pkl_right/img135.png,926.740356083086,337.66973293768535,931.0133531157269,388.9456973293768,935.286350148368,444.49465875370913,648.9955489614243,331.2602373887239,674.63353115727,474.4056379821958,715.2270029673591,600.4590504451038,189.64836795252234,177.43234421364969,187.5118694362019,232.98130563798213,151.19139465875384,339.8062314540059,1249.3516320474776,489.36112759643913,1296.354599406528,506.4531157270029,1347.6305637982196,529.9545994065281
labeled-data/1636318384_saved_stream.pkl_right/img164.png,,,,,,,1114.7522255192878,512.8626112759644,1116.8887240356082,641.0525222551928,1123.2982195845698,741.4679525222551,191.78486646884278,177.43234421364969,189.64836795252234,235.11780415430258,155.46439169139478,337.66973293768535,1247.215133531157,491.4976261127596,1296.354599406528,506.4531157270029,1349.76706231454,525.6816023738871
labeled-data/1636318384_saved_stream.pkl_right/img177.png,,,,,,,1093.387240356083,534.227596439169,1093.387240356083,662.4175074183976,1095.5237388724036,747.8774480712166,191.78486646884278,181.7053412462908,187.5118694362019,232.98130563798213,155.46439169139478,341.94272997032635,1249.3516320474776,497.907121661721,1296.354599406528,510.7261127596438,1349.76706231454,527.8181008902077
labeled-data/1636318384_saved_stream.pkl_right/img212.png,920.3308605341247,337.66973293768535,924.6038575667656,388.9456973293768,,,1095.5237388724036,534.227596439169,1099.7967359050444,653.8715133531157,1097.660237388724,754.2869436201779,191.78486646884278,177.43234421364969,185.37537091988145,235.11780415430258,153.32789317507428,337.66973293768535,1251.4881305637982,497.907121661721,1300.627596439169,512.8626112759644,1351.9035608308604,529.9545994065281
labeled-data/1636318384_saved_stream.pkl_right/img269.png,920.3308605341247,337.66973293768535,926.740356083086,393.2186943620177,933.1498516320476,442.3581602373887,1187.393175074184,188.11483679525213,1185.2566765578633,309.89525222551924,1183.1201780415429,435.94866468842724,191.78486646884278,175.29584569732924,185.37537091988145,230.8448071216617,153.32789317507428,335.5332344213649,1249.3516320474776,495.77062314540046,1302.7640949554896,510.7261127596438,1354.0400593471809,525.6816023738871
labeled-data/1636318384_saved_stream.pkl_right/img304.png,924.6038575667656,339.8062314540059,928.8768545994064,393.2186943620177,935.286350148368,440.22166172106813,1185.2566765578633,188.11483679525213,1185.2566765578633,307.7587537091987,1183.1201780415429,438.0851632047477,189.64836795252234,177.43234421364969,185.37537091988145,235.11780415430258,155.46439169139478,339.8062314540059,1249.3516320474776,497.907121661721,1296.354599406528,510.7261127596438,1354.0400593471809,529.9545994065281
labeled-data/1636318384_saved_stream.pkl_right/img326.png,924.6038575667656,339.8062314540059,931.0133531157269,391.08219584569724,939.5593471810089,444.49465875370913,,,1142.526706231454,158.20385756676546,1174.574183976261,341.94272997032635,191.78486646884278,179.56884272997036,185.37537091988145,237.25430267062302,155.46439169139478,337.66973293768535,1251.4881305637982,495.77062314540046,1298.4910979228487,508.58961424332335,1351.9035608308604,525.6816023738871
labeled-data/1636318384_saved_stream.pkl_right/img331.png,,,,,941.6958456973293,442.3581602373887,837.007418397626,27.877448071216577,884.0103857566764,215.88931750741835,939.5593471810089,425.2661721068248,191.78486646884278,177.43234421364969,187.5118694362019,230.8448071216617,157.60089020771522,339.8062314540059,1251.4881305637982,500.04362017804146,1304.90059347181,512.8626112759644,1351.9035608308604,527.8181008902077
labeled-data/1636318384_saved_stream.pkl_right/img404.png,926.740356083086,337.66973293768535,931.0133531157269,388.9456973293768,935.286350148368,444.49465875370913,258.01632047477756,457.313649851632,347.74925816023745,581.2305637982195,431.072700296736,696.6014836795251,191.78486646884278,177.43234421364969,185.37537091988145,232.98130563798213,159.73738872403572,335.5332344213649,1251.4881305637982,495.77062314540046,1300.627596439169,510.7261127596438,1351.9035608308604,527.8181008902077
labeled-data/1636318384_saved_stream.pkl_right/img418.png,931.0133531157269,337.66973293768535,933.1498516320476,393.2186943620177,941.6958456973293,446.6311572700296,264.425816023739,453.040652818991,341.339762611276,579.094065281899,426.799703264095,698.7379821958456,191.78486646884278,177.43234421364969,183.23887240356095,235.11780415430258,157.60089020771522,339.8062314540059,1247.215133531157,493.63412462908,1298.4910979228487,510.7261127596438,1351.9035608308604,525.6816023738871
labeled-data/1636318384_saved_stream.pkl_right/img484.png,926.740356083086,339.8062314540059,933.1498516320476,397.4916913946587,937.4228486646884,442.3581602373887,653.2685459940653,235.11780415430258,691.7255192878339,361.1712166172106,732.3189910979229,478.6786350148367,191.78486646884278,179.56884272997036,185.37537091988145,228.70830860534113,157.60089020771522,339.8062314540059,1247.215133531157,497.907121661721,1296.354599406528,510.7261127596438,1351.9035608308604,527.8181008902077
labeled-data/1636318384_saved_stream.pkl_right/img524.png,924.6038575667656,337.66973293768535,931.0133531157269,393.2186943620177,937.4228486646884,440.22166172106813,657.5415430267062,237.25430267062302,700.2715133531158,365.4442136498516,736.5919881305638,478.6786350148367,191.78486646884278,175.29584569732924,185.37537091988145,237.25430267062302,155.46439169139478,337.66973293768535,1249.3516320474776,500.04362017804146,1304.90059347181,512.8626112759644,1354.0400593471809,529.9545994065281
